,propNormal,operatingError,reportingError
364680,0.1,0.8618847157845952,0.8476795835473176
364896,0.5,0.4267798351625811,0.5107062098390379
365112,0.1,0.8644742243467463,0.8394416692969499
365328,0.5,0.4119565986445101,0.4892553552541534
365544,0.1,0.8661171502915123,0.8485209113932162
365760,0.5,0.4152087098287097,0.4999041268195322
365976,0.1,0.8531507601975113,0.8426986036855044
366192,0.5,0.4114041382133125,0.4946337973311647
366408,0.1,0.8583644496629904,0.8478119772760786
366624,0.5,0.4091369873382354,0.4984352239011108
366840,0.1,0.8526126631401947,0.8429015952644383
367056,0.5,0.4240442955120123,0.5076187548744935
367272,0.1,0.8608224885836581,0.8535326181239903
367488,0.5,0.4078096254013046,0.4964200251564983
367704,0.1,0.8475432338151581,0.8470088947446047
367920,0.5,0.4058723146773925,0.4975015876317636
368136,0.1,0.8642128634725077,0.8388969170095564
368352,0.5,0.4048957721336617,0.4977529421024823
368568,0.1,0.8379116679339732,0.8393468471536899
368784,0.5,0.3979865676833423,0.4851795756291773
369000,0.1,0.853743288165585,0.834195760908935
369216,0.5,0.401035513014797,0.4886431407133162
369432,0.1,0.8546243593262968,0.829222849841973
369648,0.5,0.4043832342560765,0.5082694503772023
369864,0.1,0.8580198441817616,0.8417559643138312
370080,0.5,0.3984774538383693,0.4939677902869209
370296,0.1,0.8640732014214686,0.8333237845658806
370512,0.5,0.4099199125035993,0.4940240861406155
370728,0.1,0.8573777887767895,0.8333692869545094
370944,0.5,0.3995736584063878,0.4815245948297382
371160,0.1,0.8596000433349589,0.8479755726952835
371376,0.5,0.4042659041314695,0.4828730714347326
371592,0.1,0.8598666285214338,0.8391584124909428
371808,0.5,0.3941125745695397,0.4797435056773
372024,0.1,0.8563198949712536,0.8364317274919739
372240,0.5,0.4088877510763021,0.4846286737825345
372456,0.1,0.8519118789373256,0.8447968000046886
372672,0.5,0.4128062460328045,0.5008939367107845
372888,0.1,0.8617326601837222,0.8237826493755608
373104,0.5,0.4078221843941984,0.5034446253847585
373320,0.1,0.8692411640791917,0.8403757318965113
373536,0.5,0.4019441038204795,0.496548072960785
373752,0.1,0.8693943181887961,0.8326283291423667
373968,0.5,0.4065117904166252,0.5014366324502361
374184,0.1,0.8540150411473282,0.8369396543863151
374400,0.5,0.4009301923308585,0.512832418802171
374616,0.1,0.8575691537232621,0.8482870650008639
374832,0.5,0.3975233843294418,0.4963386855637064
375048,0.1,0.8689775835637543,0.8386780169442376
375264,0.5,0.3993701991949339,0.497967748188324
375480,0.1,0.861751068201102,0.8459206770132371
375696,0.5,0.4216126500888197,0.5161064512657891
375912,0.1,0.8498959407855959,0.8369315778732244
376128,0.5,0.3975839664918645,0.4915074172719446
376344,0.1,0.8526170123563347,0.835594169784879
376560,0.5,0.4280983388717474,0.5032800171936346
376776,0.1,0.8552466990327349,0.8369916149030995
376992,0.5,0.4009651352577334,0.4954799247593219
377208,0.1,0.8632694711809665,0.8383678962718375
377424,0.5,0.3974486228243632,0.4972821723807365
377640,0.1,0.8501474715256329,0.850350344582924
377856,0.5,0.4146380769682898,0.4898854026317567
378072,0.1,0.8700315116477149,0.8327534944156147
378288,0.5,0.4108796585597324,0.4966368575490144
378504,0.1,0.8562118743489046,0.8255431453710593
378720,0.5,0.4101693537486906,0.5005653465409521
378936,0.1,0.8648549682100003,0.8389779521026532
379152,0.5,0.4126019566756527,0.4914294256808029
379368,0.1,0.8589355390398434,0.8546910720543305
379584,0.5,0.4072692403558672,0.5004142231789804
379800,0.1,0.8525890975052752,0.8282629783433716
380016,0.5,0.4022414037026658,0.4937157179947906
380232,0.1,0.8568521875413494,0.8422639834147648
380448,0.5,0.4050280585005685,0.4996250895574969
380664,0.1,0.8621697503344526,0.8357696847181261
380880,0.5,0.4091050604104271,0.5076758415703713
381096,0.1,0.8498788326131702,0.8440238853380252
381312,0.5,0.410500420889068,0.4948285370486626
381528,0.1,0.8580761079007858,0.8365835498313983
381744,0.5,0.4031746515030541,0.4932727514543671
381960,0.1,0.8511519001292074,0.8435976487519872
382176,0.5,0.4101520615952123,0.5069932796064361
382392,0.1,0.8648868365406631,0.8391989672465883
382608,0.5,0.4076213387770109,0.4959756657516839
382824,0.1,0.8605791874260558,0.8451014102727704
383040,0.5,0.407959172624629,0.5007095006381593
383256,0.1,0.8641571214152778,0.842643093143985
383472,0.5,0.4067365878979204,0.4956450529829064
383688,0.1,0.8544934646229845,0.8330658366296001
383904,0.5,0.4217725229572815,0.509241775410889
384120,0.1,0.8573617981957281,0.8272600303836773
384336,0.5,0.4075808231566221,0.4967166581672254
384552,0.1,0.8515740592785604,0.8445148554991061
384768,0.5,0.41037851544652,0.4864951867810301
384984,0.1,0.8555303528951843,0.8362401640231708
385200,0.5,0.3971568754715061,0.486412119097707
385416,0.1,0.8677297990640095,0.8251450034825186
385632,0.5,0.4080629551513425,0.4893508204173721
385848,0.1,0.8601055537306892,0.8299431320942138
386064,0.5,0.410939792135138,0.4935724345339657
386280,0.1,0.8665923239820996,0.8458489849958711
386496,0.5,0.4065897291181044,0.4951009711503636
386712,0.1,0.8493751202327035,0.8244834992630053
386928,0.5,0.3994808101269154,0.4894694544016809
387144,0.1,0.8581303878048631,0.8390804184601124
387360,0.5,0.4228394223447257,0.5105076334322791
387576,0.1,0.8499574271830316,0.8470212357110108
387792,0.5,0.4047078577761502,0.4962292860271555
388008,0.1,0.8641270475029245,0.8398456757858521
388224,0.5,0.4072661589530941,0.4889412386765979
388440,0.1,0.8742232918380017,0.8396337348894786
388656,0.5,0.4035725366477007,0.4840916224506639
388872,0.1,0.8497663286556885,0.8380004578635206
389088,0.5,0.4113873366368029,0.4942883805781997
389304,0.1,0.8536513930853211,0.8366803767463245
389520,0.5,0.4167051068194666,0.5031181931791465
389736,0.1,0.8474656034839899,0.834758099126375
389952,0.5,0.4179397786084898,0.507731722783773
390168,0.1,0.8504007713998437,0.8377084582849678
390384,0.5,0.4179049711981906,0.4959362084631514
390600,0.1,0.8651964224048884,0.8375047353923349
390816,0.5,0.4124770043836553,0.5034441609344964
391032,0.1,0.8614927982572179,0.8476033370560111
391248,0.5,0.397929551483233,0.4925166809420876
391464,0.1,0.8639940642823417,0.8402674776079635
391680,0.5,0.3990517591613194,0.4969732942517384
391896,0.1,0.8585962235120401,0.8397327052569067
392112,0.5,0.4045755071333052,0.510783112460444
392328,0.1,0.8577067751111476,0.8470046950216025
392544,0.5,0.3995786166394128,0.4980490562801589
392760,0.1,0.8564467008978077,0.8327562327787844
392976,0.5,0.4047358972715528,0.4981328507427605
393192,0.1,0.8599089594603836,0.8330140495756075
393408,0.5,0.3983013075171203,0.4965186813203457
393624,0.1,0.8597518697241645,0.8323512649163177
393840,0.5,0.4033825310907629,0.5065228725119311
394056,0.1,0.8632017810678478,0.8444489004920724
394272,0.5,0.4106955173432354,0.4988839178006207
394488,0.1,0.855576773448165,0.8463650907314847
394704,0.5,0.4091023122852173,0.4798748853156028
394920,0.1,0.8605856212581595,0.8509396139261868
395136,0.5,0.4052704354313359,0.4937722554484962
395352,0.1,0.8586066910352922,0.844687933882095
395568,0.5,0.4058732862893575,0.4962643593040832
395784,0.1,0.8590783283865936,0.8387189512405021
396000,0.5,0.4205865031330088,0.5000523214290186
396216,0.1,0.8607162850287008,0.8405374044747086
396432,0.5,0.4003759374051699,0.4975771873331041
396648,0.1,0.864717297052356,0.839079463149122
396864,0.5,0.405118175679489,0.4997705444234064
397080,0.1,0.8568550326720614,0.83147455895278
397296,0.5,0.405542434070117,0.4996585395358338
397512,0.1,0.8505645587719763,0.8400552331087376
397728,0.5,0.4003397590118457,0.4876588890965601
397944,0.1,0.8514721087366762,0.8308775871250691
398160,0.5,0.3972065107599334,0.4941697114957311
398376,0.1,0.8582507033165311,0.8353508482737974
398592,0.5,0.4020573921455557,0.5011946690732807
398808,0.1,0.8637027363933201,0.8409697544070235
399024,0.5,0.3914989714839492,0.4921142122210799
399240,0.1,0.857620560738263,0.8400823555930543
399456,0.5,0.4177391274416689,0.5024392803558542
399672,0.1,0.8469615246827814,0.8387180429912067
399888,0.5,0.4104312382812173,0.5164966904474971
400104,0.1,0.8571773497509048,0.8396158627717278
400320,0.5,0.4113914392802106,0.4913160294885196
400536,0.1,0.8554670721058772,0.8403151922388539
400752,0.5,0.4146242432628602,0.50670196102544
400968,0.1,0.8523211282902134,0.8512012653897046
401184,0.5,0.4067021889464672,0.4927786603404966
401400,0.1,0.8564220657876025,0.8337819657549381
401616,0.5,0.400662919362952,0.4884822195120953
401832,0.1,0.857066627969469,0.8392053192047618
402048,0.5,0.4060195206273175,0.5063998882070296
402264,0.1,0.8552114077746846,0.834215762727718
402480,0.5,0.4036808994730043,0.5187009678393264
402696,0.1,0.8508396036680869,0.8399985578767466
402912,0.5,0.4146999963142446,0.5057291495713611
403128,0.1,0.8626050758790725,0.8212537992948409
403344,0.5,0.3801737625070034,0.4887387818673467
403560,0.1,0.8541448067348522,0.8397917721904956
403776,0.5,0.400790335996919,0.4889966730061479
403992,0.1,0.8578262296654162,0.8391527048250257
404208,0.5,0.4180448854266724,0.5120950640180698
404424,0.1,0.8629615006224216,0.8269365296201238
404640,0.5,0.4158146509767659,0.5056425088773768
404856,0.1,0.8534444552077138,0.840426480488669
405072,0.5,0.4080594674862559,0.4981166363557827
405288,0.1,0.8565252152418197,0.841379104455097
405504,0.5,0.4053025885253402,0.4904891271840125
405720,0.1,0.8478864913254581,0.8383334518233728
405936,0.5,0.4091077653876385,0.4912425643668339
406152,0.1,0.8580185742610026,0.8503238708814571
406368,0.5,0.4315031624988775,0.510267328717302
406584,0.1,0.8506638624322704,0.8416463728758621
406800,0.5,0.4095456461935472,0.503892319640161
407016,0.1,0.8584968958427822,0.8467420103434324
407232,0.5,0.4003157246025514,0.4992856363176677
407448,0.1,0.8447030345501143,0.8253582584644229
407664,0.5,0.4137803192827742,0.4982797539840091
407880,0.1,0.8607767859306186,0.8337156588982333
408096,0.5,0.4034188531600397,0.4975025968923574
408312,0.1,0.851720701146354,0.825162026228653
408528,0.5,0.4137668779364816,0.5102762528459587
408744,0.1,0.8543188763622662,0.8448593232349603
408960,0.5,0.3956856012292365,0.4884265337077282
409176,0.1,0.851123550471636,0.8367529781035329
409392,0.5,0.4018609245034949,0.4886611779526678
409608,0.1,0.8614508221380912,0.8431151158535296
409824,0.5,0.4072986292106175,0.5046682575933018
410040,0.1,0.870787398171856,0.8462425301259248
410256,0.5,0.4053848425949989,0.487422089003167
410472,0.1,0.8439174785835707,0.8363564923224128
410688,0.5,0.4024875933133673,0.4957630154759336
410904,0.1,0.8590903712441783,0.8324566615647732
411120,0.5,0.4052490798433185,0.4901075027430175
411336,0.1,0.8562628307195175,0.8441102984461559
411552,0.5,0.4105593159768535,0.4861485544092974
411768,0.1,0.8626662024314616,0.8425025170021904
411984,0.5,0.404454690324791,0.4907427928542772
412200,0.1,0.8586192464178617,0.8446620257707232
412416,0.5,0.3992384254660917,0.4955607367291574
412632,0.1,0.8521372482417633,0.8429655847323133
412848,0.5,0.4029376804670071,0.4906370921635672
413064,0.1,0.8487030693941121,0.8479639958168349
413280,0.5,0.40271716814524,0.4872744293703359
413496,0.1,0.8744626628966955,0.8381980416872595
413712,0.5,0.4060198910685459,0.4953635640641665
413928,0.1,0.8506899812671294,0.8230240451172872
414144,0.5,0.3924474605814889,0.4838536909943808
414360,0.1,0.8652041142166266,0.8528971941953806
414576,0.5,0.4086766342716803,0.4984880799638042
414792,0.1,0.8683338180820738,0.8315606046937483
415008,0.5,0.412480859021603,0.5027592437457574
415224,0.1,0.8520084706686272,0.846379606430518
415440,0.5,0.4098958917137408,0.4987773099060739
415656,0.1,0.8586249695815416,0.8447716310656433
415872,0.5,0.3986396104685514,0.4857453507530971
416088,0.1,0.8637540783052412,0.8258168580307951
416304,0.5,0.4205788882585861,0.4955233533211955
416520,0.1,0.860159055351788,0.8447669870284729
416736,0.5,0.387042092912765,0.4949230441325266
416952,0.1,0.8589504165249017,0.8268610669215549
417168,0.5,0.398988207282272,0.4875354131631706
417384,0.1,0.8523252110391145,0.836811280645386
417600,0.5,0.4179578697776065,0.5034045610507463
417816,0.1,0.8647818657950911,0.8443449880688625
418032,0.5,0.3926318507674187,0.4950809616018353
418248,0.1,0.8512442010172349,0.8346548662444312
418464,0.5,0.4307719228053991,0.510152528586179
418680,0.1,0.8641134975663178,0.8376182608665559
418896,0.5,0.4130800533865587,0.4990484036098127
419112,0.1,0.8484093427117948,0.8423452291848055
419328,0.5,0.4066472989608058,0.4992443018622111
419544,0.1,0.852948821489118,0.8374814353972068
419760,0.5,0.4240628860017217,0.5083731547009221
419976,0.1,0.8604736401069272,0.8279385098274414
420192,0.5,0.4076451638668734,0.4994704343179669
420408,0.1,0.8547654148577754,0.8526483125978505
420624,0.5,0.4245702021658274,0.5160568739286034
420840,0.1,0.8496537706980627,0.8323592148143626
421056,0.5,0.3999702899879958,0.4926187192070284
421272,0.1,0.8557028185993574,0.8517054299711624
421488,0.5,0.4083005817861812,0.5049295091257843
421704,0.1,0.8524677086973617,0.8420853844409557
421920,0.5,0.4227551615426463,0.4934437157991392
422136,0.1,0.8549160095169341,0.83659390247962
422352,0.5,0.406371656933992,0.4916169443065217
422568,0.1,0.8643662171713722,0.8497551274445146
422784,0.5,0.3996005688840093,0.4939538993650361
423000,0.1,0.8544427349170907,0.840922285382893
423216,0.5,0.4094396185900497,0.4997894137595712
423432,0.1,0.8479673699699396,0.8526318959541211
423648,0.5,0.4028002912651731,0.4935993178131002
423864,0.1,0.8585409979399805,0.8368383051133103
424080,0.5,0.4066163958192005,0.4788340306130786
424296,0.1,0.8517787410868126,0.8452987443838118
424512,0.5,0.3996252265499496,0.5123957997225905
424728,0.1,0.8624122436595255,0.816691849452239
424944,0.5,0.4229796893799939,0.5084196719085995
425160,0.1,0.8511673520161515,0.8516388374561612
425376,0.5,0.4164507101596323,0.4957464368633881
425592,0.1,0.85492304043093,0.8331732865704887
425808,0.5,0.4116271488447147,0.4928917061775296
426024,0.1,0.8543138665377186,0.8333188346680492
426240,0.5,0.4045594270470986,0.5057526119263988
426456,0.1,0.8591748747154168,0.8395702044517751
426672,0.5,0.3944698901769188,0.4926113724743138
426888,0.1,0.8583504006954152,0.8472444602173897
427104,0.5,0.404796297207302,0.4898422088549932
427320,0.1,0.8591830873005928,0.8474562307423952
427536,0.5,0.4003981020802048,0.5001748155175819
427752,0.1,0.8578260163966683,0.8445792624171585
427968,0.5,0.4130349677671057,0.5030958507635253
428184,0.1,0.8470965061894763,0.8360982889462818
428400,0.5,0.4113816233833452,0.49225895230056
428616,0.1,0.8568694283999091,0.8587612745702846
428832,0.5,0.4056627112478788,0.4966990576954193
429048,0.1,0.8452722802016723,0.8448901999155826
429264,0.5,0.3881883409944254,0.4948723900685248
429480,0.1,0.8587995543459054,0.8418456276893217
429696,0.5,0.4149754059307282,0.503712701762718
429912,0.1,0.8538202937812458,0.8319857755017965
430128,0.5,0.4061747169706451,0.4988638107940606
430344,0.1,0.8476540343967909,0.8312858858351905
430560,0.5,0.4063419246424955,0.4986014957612735
430776,0.1,0.8505564829993021,0.8495855833236773
430992,0.5,0.4161647787395063,0.498833857914227
431208,0.1,0.8495765717592879,0.8363983784258479
431424,0.5,0.417619761274391,0.5093947812271709
431640,0.1,0.8619848517191088,0.8589056964777838
431856,0.5,0.4095354497869887,0.5056145604323611
