,propWitnesses,percTransaction,operatingError,reportingError
314122,0.8,1.0,0.1795777528977767,0.168444613927831
314338,1.0,1.0,0.1762041037411935,0.1716118081144109
314554,0.8,1.0,0.1756861991261035,0.1578156355807535
314770,1.0,1.0,0.1749530559037388,0.1686668273423055
314986,0.8,1.0,0.1737690125277607,0.1692243520835235
315202,1.0,1.0,0.165655275882532,0.1716947484983474
315418,0.8,1.0,0.1798832192965148,0.1794251214237427
315634,1.0,1.0,0.1790830037691458,0.1770342366137774
315850,0.8,1.0,0.1761436571882456,0.1543694324160886
316066,1.0,1.0,0.1731904103556134,0.1730649293247928
316282,0.8,1.0,0.1855212802984231,0.1731808164230143
316498,1.0,1.0,0.1758835394813009,0.1657724630808958
316714,0.8,1.0,0.183204013604385,0.1508412648243565
316930,1.0,1.0,0.1701871862212987,0.1672221931051304
317146,0.8,1.0,0.1729564915472068,0.1578181673176703
317362,1.0,1.0,0.175910175656525,0.1722487170000038
317578,0.8,1.0,0.1737700232829697,0.1681711636130771
317794,1.0,1.0,0.1754355550686439,0.1598651134767775
318010,0.8,1.0,0.1691615923141896,0.1655553911757518
318226,1.0,1.0,0.1796303803783145,0.1678959565259938
318442,0.8,1.0,0.1741466058605115,0.1788256167692625
318658,1.0,1.0,0.1678566990441839,0.1752049575861817
318874,0.8,1.0,0.1780176171847537,0.1562432569375866
319090,1.0,1.0,0.1803244173659019,0.1754719862739759
319306,0.8,1.0,0.1766501296887431,0.1677996788045298
319522,1.0,1.0,0.1652296114148548,0.1587008060501827
319738,0.8,1.0,0.1718984661397846,0.1711585763051051
319954,1.0,1.0,0.1662703750187629,0.1707525326789323
320170,0.8,1.0,0.1758122247090682,0.1767331833760339
320386,1.0,1.0,0.1759547048243159,0.1647411163770135
320602,0.8,1.0,0.171094698009397,0.1760252702501618
320818,1.0,1.0,0.1759151255741374,0.1734351320574034
321034,0.8,1.0,0.1791193078305423,0.1705567118114286
321250,1.0,1.0,0.1697358590092611,0.1667432483292426
321466,0.8,1.0,0.1762268721691519,0.1536664118490931
321682,1.0,1.0,0.1664591406327908,0.1696789511405359
321898,0.8,1.0,0.1760819355202282,0.1615338872798976
322114,1.0,1.0,0.1732996784319437,0.1578718745437378
322330,0.8,1.0,0.1757031111081066,0.163264536715454
322546,1.0,1.0,0.1782282859143721,0.1725620719452348
322762,0.8,1.0,0.1746549330795798,0.16905031554587
322978,1.0,1.0,0.1731988477089595,0.1589176984646665
323194,0.8,1.0,0.1806183349703757,0.1709626801418776
323410,1.0,1.0,0.1655130469793468,0.1553357658359948
323626,0.8,1.0,0.1668691617350161,0.1705154960001027
323842,1.0,1.0,0.1791858638040239,0.1557876980348539
324058,0.8,1.0,0.1684944927692239,0.1547358249480687
324274,1.0,1.0,0.1799655349823447,0.1696995311900674
324490,0.8,1.0,0.1804958788371171,0.1633680234216488
324706,1.0,1.0,0.1749285888690165,0.1648108809777131
324922,0.8,1.0,0.1747150054507316,0.1713559100639668
325138,1.0,1.0,0.1675145315091991,0.1491041862654889
325354,0.8,1.0,0.1783467779772565,0.1654192038733719
325570,1.0,1.0,0.18007578060997,0.1798429416353306
325786,0.8,1.0,0.1719825927994586,0.1631090336593413
326002,1.0,1.0,0.1758480478779077,0.1679191999765985
326218,0.8,1.0,0.1770811170621441,0.1669459650949314
326434,1.0,1.0,0.1749540519574946,0.1825907434743374
326650,0.8,1.0,0.1658721903710595,0.1578022307405802
326866,1.0,1.0,0.172774768123727,0.1742729937061874
327082,0.8,1.0,0.1805175684870074,0.1790276485444751
327298,1.0,1.0,0.1741628043411348,0.1632234479268362
327514,0.8,1.0,0.1709396257939766,0.1482012120561958
327730,1.0,1.0,0.1693931264611697,0.163266442604562
327946,0.8,1.0,0.1814173282338567,0.1811552896818885
328162,1.0,1.0,0.1648488378727977,0.1600870827844186
328378,0.8,1.0,0.1707247807914302,0.1587741792061147
328594,1.0,1.0,0.1759932420076609,0.1642967356728225
328810,0.8,1.0,0.1735229430467342,0.1754527830384954
329026,1.0,1.0,0.1755148067331504,0.1660417706262373
329242,0.8,1.0,0.1799074945093923,0.1688537247535939
329458,1.0,1.0,0.1743955167883474,0.1732442306784021
329674,0.8,1.0,0.1754783334622116,0.1614178937999867
329890,1.0,1.0,0.1667230365129759,0.1576096946554197
330106,0.8,1.0,0.1703459030504976,0.1624648936512772
330322,1.0,1.0,0.1756431057450195,0.1662680866805865
330538,0.8,1.0,0.1701310968524327,0.1606548170159445
330754,1.0,1.0,0.1874835930835626,0.1890715647421444
330970,0.8,1.0,0.1815843660959829,0.1620304214169576
331186,1.0,1.0,0.1675895937498273,0.1672841910287768
331402,0.8,1.0,0.1715085052446841,0.164613951860974
331618,1.0,1.0,0.1778912248701616,0.1726368981620966
331834,0.8,1.0,0.1793672445229337,0.1631579878764971
332050,1.0,1.0,0.1821534339902363,0.1628644769740076
332266,0.8,1.0,0.1766759970003737,0.1928193673585606
332482,1.0,1.0,0.1710951504044198,0.1648645043309339
332698,0.8,1.0,0.1741896242457481,0.1703762136915776
332914,1.0,1.0,0.1737930414367042,0.1718016339308108
333130,0.8,1.0,0.1804826079342126,0.1716561265102652
333346,1.0,1.0,0.17339740202555,0.1638773632857198
333562,0.8,1.0,0.182020598301349,0.1747208958186244
333778,1.0,1.0,0.1773478029311335,0.1796272613817575
333994,0.8,1.0,0.1747768029121903,0.1685160813707854
334210,1.0,1.0,0.1761493758224429,0.1675808035819072
334426,0.8,1.0,0.181753679979286,0.167140508062262
334642,1.0,1.0,0.1730459743594621,0.173699359798169
334858,0.8,1.0,0.1684642263575717,0.1634794066310632
335074,1.0,1.0,0.1771538389265178,0.1694382973205053
335290,0.8,1.0,0.1735922063820084,0.1605195183737792
335506,1.0,1.0,0.1778944553859097,0.1665076245397315
335722,0.8,1.0,0.1696635661906278,0.1364630623502595
335938,1.0,1.0,0.1689252460398407,0.1641153240604305
336154,0.8,1.0,0.1831098452465119,0.1702249494991366
336370,1.0,1.0,0.168711274026294,0.1639113876753269
336586,0.8,1.0,0.1634238250645176,0.1631059857466609
336802,1.0,1.0,0.1787804907553561,0.170072439440032
337018,0.8,1.0,0.1815767119012801,0.1695627883140104
337234,1.0,1.0,0.1835187371802201,0.1723034881589647
337450,0.8,1.0,0.1632020405300268,0.1605573272351899
337666,1.0,1.0,0.1749573766156912,0.1723469686531532
337882,0.8,1.0,0.1711676735153554,0.1711033360279602
338098,1.0,1.0,0.1811310650885937,0.1615832804026754
338314,0.8,1.0,0.167658817511175,0.156243076959387
338530,1.0,1.0,0.1873901939619043,0.1766431170473605
338746,0.8,1.0,0.1699594074070071,0.1621511669573148
338962,1.0,1.0,0.1799884245353587,0.1606040534560335
339178,0.8,1.0,0.1762320389145326,0.1783222788109976
339394,1.0,1.0,0.1783934385427719,0.1651745678604322
339610,0.8,1.0,0.1801899400146137,0.1624715993403823
339826,1.0,1.0,0.1812891713759379,0.1710877987595158
340042,0.8,1.0,0.1900878928131872,0.1700595704838435
340258,1.0,1.0,0.1720652849119388,0.1723958504939182
340474,0.8,1.0,0.1803277439829055,0.1734673989726012
340690,1.0,1.0,0.1761790828647268,0.1668351704133365
340906,0.8,1.0,0.1772585476503177,0.160562814271258
341122,1.0,1.0,0.1680009465240497,0.1550067873108715
341338,0.8,1.0,0.1682727561807006,0.1489489920273771
341554,1.0,1.0,0.1818117523036665,0.1739548983488404
341770,0.8,1.0,0.1763183212684234,0.1619040750287417
341986,1.0,1.0,0.174771480176069,0.1660357070177751
342202,0.8,1.0,0.1828577995989828,0.1528192232886469
342418,1.0,1.0,0.1700936981689211,0.1589453376284454
342634,0.8,1.0,0.1812689920870343,0.1766500833486127
342850,1.0,1.0,0.1694638869711562,0.1650373373125511
343066,0.8,1.0,0.1723425769552582,0.1636985546069721
343282,1.0,1.0,0.1764121518590037,0.1648526444037892
343498,0.8,1.0,0.1711165698649285,0.1578957695347325
343714,1.0,1.0,0.1730408216339052,0.1666968141563962
343930,0.8,1.0,0.1836352053759444,0.1694796074307045
344146,1.0,1.0,0.1736669346097306,0.1631131158762185
344362,0.8,1.0,0.1797734910516799,0.171418728668352
344578,1.0,1.0,0.1786288279025176,0.1663555329751203
344794,0.8,1.0,0.1677055647835557,0.1625007535251029
345010,1.0,1.0,0.1787062685559643,0.1638164384697808
345226,0.8,1.0,0.1753701694880658,0.1654065969385404
345442,1.0,1.0,0.178033465028124,0.1642600886399393
345658,0.8,1.0,0.170143384815131,0.1702059358239221
345874,1.0,1.0,0.1821669645585196,0.1540458602588875
346090,0.8,1.0,0.1801732299530912,0.1730114783236824
346306,1.0,1.0,0.1651078461000946,0.1719828505452303
346522,0.8,1.0,0.1814193275756378,0.172227907463318
346738,1.0,1.0,0.177724323244118,0.1834105335571227
346954,0.8,1.0,0.1849972843110029,0.1709354678700624
347170,1.0,1.0,0.1787004516047667,0.1750054541162798
347386,0.8,1.0,0.1774860585345344,0.157777131014908
347602,1.0,1.0,0.1751009896737428,0.1582424096999697
347818,0.8,1.0,0.1809513269162591,0.1692696847390139
348034,1.0,1.0,0.1712364572456204,0.1622397690469753
348250,0.8,1.0,0.1701683186051321,0.1794032387384009
348466,1.0,1.0,0.1798658819802494,0.1872890710248041
348682,0.8,1.0,0.1788613715082813,0.1681805688221909
348898,1.0,1.0,0.1758750183518839,0.171164865614212
349114,0.8,1.0,0.1778394471866463,0.1811080520253042
349330,1.0,1.0,0.1823559746108094,0.1782995670452771
349546,0.8,1.0,0.1713745468274027,0.1704407863506531
349762,1.0,1.0,0.1763865063194915,0.1622414976250992
349978,0.8,1.0,0.1735247924823096,0.1613724028180963
350194,1.0,1.0,0.1751377359159747,0.1618559934449178
350410,0.8,1.0,0.1733844702606031,0.1629599125171544
350626,1.0,1.0,0.1763392768692551,0.1563898326932013
350842,0.8,1.0,0.172897417642709,0.1527733358269301
351058,1.0,1.0,0.1745578542766956,0.1714507925921881
351274,0.8,1.0,0.1858101218362895,0.1602185863080572
351490,1.0,1.0,0.1722398532610393,0.1688686189879572
351706,0.8,1.0,0.1719079161316057,0.1759707045000263
351922,1.0,1.0,0.1778767027058888,0.1655254466364241
352138,0.8,1.0,0.1734189462778115,0.1572383876955217
352354,1.0,1.0,0.1719932253901034,0.171160273807207
352570,0.8,1.0,0.1852135744485137,0.1541062893978643
352786,1.0,1.0,0.1826038596742205,0.1492192071685729
353002,0.8,1.0,0.1738387269040725,0.1705455778528649
353218,1.0,1.0,0.1803053905230399,0.15901126446619
353434,0.8,1.0,0.1709512121124009,0.1629719627941065
353650,1.0,1.0,0.1801456136320794,0.1594260026316515
353866,0.8,1.0,0.1774655131886792,0.1614153219577714
354082,1.0,1.0,0.1817785829484922,0.156825242123268
354298,0.8,1.0,0.1757655830698257,0.1601724857072497
354514,1.0,1.0,0.1739080137571292,0.1578706520972541
354729,0.8,1.0,0.1687200721115407,0.1731579724953731
354945,1.0,1.0,0.181842152321297,0.1656561163339693
355161,0.8,1.0,0.1710722030564464,0.1608898181998289
355377,1.0,1.0,0.1682530250739443,0.1724547052545262
355593,0.8,1.0,0.1803763940949778,0.176109348380191
355809,1.0,1.0,0.176936991033771,0.1665831453474555
356025,0.8,1.0,0.1768209243064932,0.1593794242052265
356241,1.0,1.0,0.1707790588576792,0.1529272838356799
356457,0.8,1.0,0.1763575494128863,0.1560603626257498
356673,1.0,1.0,0.1741892168391514,0.1554905783046394
356889,0.8,1.0,0.1843002328882029,0.18458931593252
357105,1.0,1.0,0.1754413122670865,0.1616578943910197
357321,0.8,1.0,0.1766109720959883,0.1873049655483572
357537,1.0,1.0,0.1856835691432714,0.1591527860802961
357753,0.8,1.0,0.161700798723516,0.1440804119346153
357969,1.0,1.0,0.1777504537028477,0.1696260200481394
358185,0.8,1.0,0.1709146810753518,0.1632183166881377
358401,1.0,1.0,0.1766660249233947,0.1751648876469046
358617,0.8,1.0,0.1765560841191611,0.1724721368909226
358833,1.0,1.0,0.1754364032808804,0.172863624443733
359049,0.8,1.0,0.1735074475628293,0.162182623806628
359265,1.0,1.0,0.1828130063869239,0.1630733668019215
359481,0.8,1.0,0.1866150920186195,0.1649824683796238
359697,1.0,1.0,0.1712685429760157,0.1741968712818592
359913,0.8,1.0,0.177660405916832,0.1651710260673543
360129,1.0,1.0,0.179821734990193,0.1713480738141916
360345,0.8,1.0,0.1783081340682087,0.1777788162963152
360561,1.0,1.0,0.1710678104795823,0.1705703843081622
360777,0.8,1.0,0.1708821998341721,0.1578275201598709
360993,1.0,1.0,0.1699111011874283,0.1601400539337168
361209,0.8,1.0,0.1820158148064151,0.1725648760527187
361425,1.0,1.0,0.1718686959228341,0.1735306348409386
361641,0.8,1.0,0.1738406814191582,0.1625958413233686
361857,1.0,1.0,0.1781619273369961,0.1778523297789851
362073,0.8,1.0,0.172933258707091,0.1618091457392183
362289,1.0,1.0,0.1786938608635875,0.1720098364828783
362505,0.8,1.0,0.1671899155753044,0.1552070925616889
362721,1.0,1.0,0.167543776961553,0.1662367960208529
362937,0.8,1.0,0.1737005678699217,0.1578613198227752
363153,1.0,1.0,0.1687184062767778,0.16881619092497
363369,0.8,1.0,0.1812445078693202,0.1864786332895422
363585,1.0,1.0,0.1789868321738134,0.1721130696339237
363801,0.8,1.0,0.1712226811590083,0.1550497411081846
364017,1.0,1.0,0.1724956611549147,0.1719459519083021
364233,0.8,1.0,0.1883572716555484,0.1714050578040485
364449,1.0,1.0,0.1817840250322154,0.1693867742893071
364665,0.8,1.0,0.1740263822451619,0.1695645324863516
364881,1.0,1.0,0.1706824816916622,0.1746800244337589
365097,0.8,1.0,0.1778106618737054,0.1745022836449137
365313,1.0,1.0,0.170521503556057,0.1555477793933
365529,0.8,1.0,0.1836119889762107,0.1675059714815407
365745,1.0,1.0,0.1878116204929357,0.1733019979507673
365961,0.8,1.0,0.178022318315996,0.163445341501991
366177,1.0,1.0,0.173637793231811,0.164045211292184
366393,0.8,1.0,0.1786718325950961,0.1703711994538286
366609,1.0,1.0,0.1740642332327375,0.1671864093669057
366825,0.8,1.0,0.1785206905146265,0.1627744833972409
367041,1.0,1.0,0.1743323424199762,0.1513147585042622
367257,0.8,1.0,0.173340192088171,0.1622656255077613
367473,1.0,1.0,0.1756646206568005,0.1693911551301997
367689,0.8,1.0,0.1641685488724323,0.1634807377269289
367905,1.0,1.0,0.1840459363734235,0.1872203756558752
368121,0.8,1.0,0.1766441052067282,0.1693617690806029
368337,1.0,1.0,0.1664945196696723,0.1599113407088819
368553,0.8,1.0,0.1739112946235802,0.1779394645847491
368769,1.0,1.0,0.1765468525532791,0.1633658366604633
368985,0.8,1.0,0.1740666573024476,0.162242575666999
369201,1.0,1.0,0.1814601436048852,0.1798882163988468
369417,0.8,1.0,0.175412525014185,0.1691592880471186
369633,1.0,1.0,0.175843841006262,0.1704410773919784
369849,0.8,1.0,0.1813852808593079,0.1835652102350105
370065,1.0,1.0,0.1658399419240925,0.1596384498580317
370281,0.8,1.0,0.1828466874078075,0.1675136835287132
370497,1.0,1.0,0.1774614233216878,0.1561952504877451
370713,0.8,1.0,0.1881006871146677,0.1742312567863381
370929,1.0,1.0,0.1698590600260137,0.1810427296936803
371145,0.8,1.0,0.177304341934502,0.1690163706391222
371361,1.0,1.0,0.1680554695921207,0.1564511355571054
371577,0.8,1.0,0.1729444006158766,0.158451591523604
371793,1.0,1.0,0.1748897535630984,0.1753831025335009
372009,0.8,1.0,0.1786353423763853,0.170874770155837
372225,1.0,1.0,0.1857584882038626,0.1697318760884574
372441,0.8,1.0,0.1608353275235645,0.1670395922104592
372657,1.0,1.0,0.1732254110495949,0.166666823970668
372873,0.8,1.0,0.1640538312136443,0.1602850144568786
373089,1.0,1.0,0.1736446668787029,0.1549837270608067
373305,0.8,1.0,0.1712060859150932,0.1721054458759106
373521,1.0,1.0,0.1801721576825341,0.1631497871874627
373737,0.8,1.0,0.18036564338301,0.1560386652195898
373953,1.0,1.0,0.1774708693388332,0.1743034777433761
374169,0.8,1.0,0.180088569051988,0.17418747991406
374385,1.0,1.0,0.1839191277848385,0.1623347381224727
374601,0.8,1.0,0.1666951187874988,0.1709785400791846
374817,1.0,1.0,0.1708856595539053,0.1621934616372165
375033,0.8,1.0,0.1742103535642432,0.1819460206178725
375249,1.0,1.0,0.1759518655814205,0.1674992308080825
375465,0.8,1.0,0.1737319430099041,0.1578282456527461
375681,1.0,1.0,0.1809840237722537,0.1734232010966927
375897,0.8,1.0,0.1712080791593185,0.1649425335023428
376113,1.0,1.0,0.1837749297384852,0.1727991637543051
376329,0.8,1.0,0.1757403454078236,0.1744200053572881
376545,1.0,1.0,0.1802003934566155,0.1775652858958312
376761,0.8,1.0,0.1797920529342852,0.1649546365599615
376977,1.0,1.0,0.1726267852882148,0.1609647417432353
377193,0.8,1.0,0.17104632007038,0.1535576929393974
377409,1.0,1.0,0.176590319698507,0.1832867939892094
377625,0.8,1.0,0.1757018489929375,0.1718440687297377
377841,1.0,1.0,0.1772981052750651,0.180483620491564
378057,0.8,1.0,0.1739184414765255,0.1715115260989818
378273,1.0,1.0,0.1727821870509527,0.1526682636456509
378489,0.8,1.0,0.1718341455019914,0.1610877069244608
378705,1.0,1.0,0.1820313946098602,0.1749558101176446
378921,0.8,1.0,0.1691288281678476,0.1691503230032181
379137,1.0,1.0,0.1793299248355726,0.1715283738978964
379353,0.8,1.0,0.1783195912201798,0.1694613188678979
379569,1.0,1.0,0.1830117487563295,0.1717194484257735
379785,0.8,1.0,0.1741128855539231,0.1583535038349745
380001,1.0,1.0,0.1842547447420877,0.1748456418049337
380217,0.8,1.0,0.1787845689007326,0.1677290556267077
380433,1.0,1.0,0.1770182067224898,0.1689398052251728
380649,0.8,1.0,0.1798011837351544,0.1680388297136494
380865,1.0,1.0,0.169472726391657,0.1649429098307266
381081,0.8,1.0,0.1765259938093433,0.1628882381362434
381297,1.0,1.0,0.1732796737578771,0.1669352311315264
381513,0.8,1.0,0.1665263634671076,0.1494366075210536
381729,1.0,1.0,0.1757165611394322,0.1797566840123231
381945,0.8,1.0,0.1742996104692836,0.1725495423062353
382161,1.0,1.0,0.1785817941171153,0.1749812132499181
382377,0.8,1.0,0.1637270251017397,0.1538941930150035
382593,1.0,1.0,0.1752216409322484,0.1657289779697477
382809,0.8,1.0,0.1769456520501268,0.1802801236686546
383025,1.0,1.0,0.1712547860935603,0.1687850633122007
383241,0.8,1.0,0.1761649678823658,0.1756689988977015
383457,1.0,1.0,0.1728377075956843,0.1818041390849579
383673,0.8,1.0,0.1762501377774813,0.1573748681931785
383889,1.0,1.0,0.1793384350468918,0.1561059685215942
384105,0.8,1.0,0.1843966953773336,0.1789268686844446
384321,1.0,1.0,0.17948325506676,0.1675319385609885
384537,0.8,1.0,0.1869977725453677,0.1659624436347725
384753,1.0,1.0,0.1798369499556311,0.1768357260288149
384969,0.8,1.0,0.1791699363942735,0.1616141330468043
385185,1.0,1.0,0.1776890295186148,0.1844869502893474
385401,0.8,1.0,0.176447097824723,0.1656121869741397
385617,1.0,1.0,0.1757924690843082,0.1842735045469464
385833,0.8,1.0,0.1736887390964058,0.1693508005113805
386049,1.0,1.0,0.1722743715392968,0.1604608552257447
386265,0.8,1.0,0.1840212454819386,0.1702308627473344
386481,1.0,1.0,0.1792797142962813,0.1656828141183961
386697,0.8,1.0,0.1919430679382828,0.1616239143965379
386913,1.0,1.0,0.1746231133924963,0.1536236328672749
387129,0.8,1.0,0.171005783311101,0.1523843190429949
387345,1.0,1.0,0.1760626327482141,0.1574159649437485
387561,0.8,1.0,0.1778190559604754,0.1686039961303369
387777,1.0,1.0,0.1885436494282774,0.1700336173592513
387993,0.8,1.0,0.1752934234223352,0.163080119715744
388209,1.0,1.0,0.1755852339362118,0.1718804460108633
388425,0.8,1.0,0.1785962706075884,0.1629967423241377
388641,1.0,1.0,0.1761804196465408,0.17136509483604
388857,0.8,1.0,0.1687883090814181,0.1521121932378063
389073,1.0,1.0,0.1738312863422887,0.1658256199783012
389289,0.8,1.0,0.1700945806802312,0.1554685971966285
389505,1.0,1.0,0.1820514886141353,0.1658015687821228
389721,0.8,1.0,0.1747660638141796,0.1724610854975145
389937,1.0,1.0,0.1802272598104068,0.1682185802441481
390153,0.8,1.0,0.1852294127304553,0.1844599343461613
390369,1.0,1.0,0.1735581002761393,0.1671448231577431
390585,0.8,1.0,0.1680634588549284,0.1741470909061048
390801,1.0,1.0,0.1777364061652727,0.19413237918349
391017,0.8,1.0,0.1799031314348712,0.1591027782626067
391233,1.0,1.0,0.1724821414646335,0.1537890950396921
391449,0.8,1.0,0.1774631286813185,0.1621457261854952
391665,1.0,1.0,0.1811153882050568,0.1819538508425931
391881,0.8,1.0,0.185319258684671,0.1692217677613622
392097,1.0,1.0,0.1810794617974809,0.1623911055273038
392313,0.8,1.0,0.17393734670997,0.1595245525791367
392529,1.0,1.0,0.1790101314958056,0.1521775726371317
392745,0.8,1.0,0.1728713427077557,0.1683336738998722
392961,1.0,1.0,0.1746428288052147,0.1684065500017737
393177,0.8,1.0,0.1860382863762449,0.1799133118215743
393393,1.0,1.0,0.1681131164840273,0.1660512403889635
393609,0.8,1.0,0.1830935981460343,0.1534494383492569
393825,1.0,1.0,0.1692247739965086,0.1634671051237126
394041,0.8,1.0,0.1738735152533612,0.1622220147931059
394257,1.0,1.0,0.175485451620892,0.1607751675644482
394473,0.8,1.0,0.1723916615048562,0.1759476094463749
394689,1.0,1.0,0.1792638436885782,0.1599801715163082
394905,0.8,1.0,0.1690423478966176,0.1593367491663669
395121,1.0,1.0,0.1671429369265643,0.1496893981533167
395337,0.8,1.0,0.1784846117274926,0.1597212670430087
395553,1.0,1.0,0.1747442641963069,0.1847546525187079
395769,0.8,1.0,0.1818176958693183,0.1707042675371551
395985,1.0,1.0,0.1794132218194112,0.1707721738505037
396201,0.8,1.0,0.1714239315010383,0.1709098565739489
396417,1.0,1.0,0.1769760683055413,0.1520026311753197
396633,0.8,1.0,0.1840132149813947,0.1649691188457034
396849,1.0,1.0,0.1743679114016871,0.160955267549797
397065,0.8,1.0,0.1772650987873734,0.156235015100737
397281,1.0,1.0,0.1786722678135026,0.1616252318344913
397497,0.8,1.0,0.1702957750251614,0.1680427444081615
397713,1.0,1.0,0.177736297953215,0.1668752367973686
397929,0.8,1.0,0.1699749376590012,0.1617303021305964
398145,1.0,1.0,0.1724131394557717,0.1708721886220202
398361,0.8,1.0,0.1733731003615192,0.1680920407189224
398577,1.0,1.0,0.1850999749202907,0.1679285586003537
398793,0.8,1.0,0.1777272007634732,0.1624870804188568
399009,1.0,1.0,0.1821987681755631,0.1570068666035551
399225,0.8,1.0,0.1841262266420714,0.1776010933719183
399441,1.0,1.0,0.1721114677116006,0.1505740368964123
399657,0.8,1.0,0.1689753053368457,0.1581441809646804
399873,1.0,1.0,0.176029601377936,0.1512749054660515
400089,0.8,1.0,0.1742647302648498,0.1566161214842494
400305,1.0,1.0,0.1743273756140663,0.161356575254577
400521,0.8,1.0,0.1828346228315875,0.1770800314323642
400737,1.0,1.0,0.1726982062688644,0.1876984598283325
400953,0.8,1.0,0.1815391781999076,0.1589509189769693
401169,1.0,1.0,0.1733889676704245,0.1640402631533736
401385,0.8,1.0,0.1807606982961277,0.1586234845593449
401601,1.0,1.0,0.1766876848074959,0.1709015039821508
401817,0.8,1.0,0.174464905550518,0.1805324264204643
402033,1.0,1.0,0.1741652339848741,0.1645971399307096
402249,0.8,1.0,0.1778298462386058,0.1605602174449528
402465,1.0,1.0,0.17297639553503,0.1535625909480443
402681,0.8,1.0,0.1685896729832476,0.1729078240701424
402897,1.0,1.0,0.1657102310820209,0.1624401034242819
403113,0.8,1.0,0.1766980527834478,0.1616624962101353
403329,1.0,1.0,0.1766458060108666,0.1728887243336358
403545,0.8,1.0,0.1755766162473454,0.1708325594268357
403761,1.0,1.0,0.1770940202184806,0.1753003762410679
403977,0.8,1.0,0.1765632825057718,0.1822498447618736
404193,1.0,1.0,0.1944563196002005,0.1756275705169968
404409,0.8,1.0,0.1785674863357058,0.1842730078747194
404625,1.0,1.0,0.1745581785680463,0.174639781881129
404841,0.8,1.0,0.1709826852067894,0.1525248759305155
405057,1.0,1.0,0.1701576516087214,0.1703397021291836
405273,0.8,1.0,0.1721334782368919,0.1547832759313286
405489,1.0,1.0,0.168913118799148,0.1714408652882626
405705,0.8,1.0,0.1692065436585885,0.1717137981924808
405921,1.0,1.0,0.1757998706057242,0.1744859814407467
406137,0.8,1.0,0.1811013159722165,0.1618502821863059
406353,1.0,1.0,0.1751484121345032,0.1792758114629136
406569,0.8,1.0,0.1782111304330017,0.1669319910161064
406785,1.0,1.0,0.1647118125506881,0.1582053460114955
407001,0.8,1.0,0.173249841039713,0.1535741434793889
407217,1.0,1.0,0.1747145689195939,0.1841684025394121
407433,0.8,1.0,0.180297150571297,0.1802771149187877
407649,1.0,1.0,0.177596087633412,0.1723246761844188
407865,0.8,1.0,0.1775788205296016,0.1406016248151719
408081,1.0,1.0,0.1791049707395329,0.172908460206046
408297,0.8,1.0,0.1849279538534471,0.1691449337977607
408513,1.0,1.0,0.1749074840899629,0.1809597548294542
408729,0.8,1.0,0.172838991465678,0.1660589909767667
408945,1.0,1.0,0.1673172939971841,0.1735733205591196
409161,0.8,1.0,0.1767927198197768,0.1710335976081177
409377,1.0,1.0,0.1763714045588975,0.188408999979388
409592,0.8,1.0,0.1710273864603108,0.1602707810315468
409808,1.0,1.0,0.1738398154307278,0.1723062775731278
410024,0.8,1.0,0.1726454036659743,0.1628545377158406
410240,1.0,1.0,0.1834550089807162,0.1799921567959871
410456,0.8,1.0,0.1691519332167019,0.1610141321914479
410672,1.0,1.0,0.1810665315083975,0.1811290160197824
410888,0.8,1.0,0.1764522732995457,0.1627782013746417
411104,1.0,1.0,0.1776611461324061,0.162929673436903
411320,0.8,1.0,0.1774995093058783,0.1685023625703062
411536,1.0,1.0,0.1836019314661474,0.1842742378705512
411752,0.8,1.0,0.1821589643454906,0.1736383589076961
411968,1.0,1.0,0.1808431031825052,0.1833351996213528
412184,0.8,1.0,0.1732887208835163,0.1670312316569537
412400,1.0,1.0,0.1767493136887664,0.1844020934366527
412616,0.8,1.0,0.1804455924352511,0.1710544014811064
412832,1.0,1.0,0.184228505926057,0.1574840925550409
413048,0.8,1.0,0.17673461876106,0.149775469349923
413264,1.0,1.0,0.1724178470914483,0.1657110052997361
413480,0.8,1.0,0.1745659034652616,0.1630955090147259
413696,1.0,1.0,0.1768702190043706,0.1692782550045657
413912,0.8,1.0,0.1636506750292482,0.1692967995764178
414128,1.0,1.0,0.1793956760922982,0.1605693609614942
414344,0.8,1.0,0.1762568468000551,0.1726796380942789
414560,1.0,1.0,0.175981282912558,0.1617002990567866
414776,0.8,1.0,0.1732322326883899,0.1684332690544316
414992,1.0,1.0,0.1733621843629479,0.1691283544326542
415208,0.8,1.0,0.1770263684595152,0.1771563942150417
415424,1.0,1.0,0.1739910053763687,0.1667403156019686
415640,0.8,1.0,0.180952475434876,0.1607166796006136
415856,1.0,1.0,0.1767156895297997,0.1631641796421778
416072,0.8,1.0,0.1771951727677986,0.1577906250359005
416288,1.0,1.0,0.1750983059987936,0.1607308874118966
416504,0.8,1.0,0.1702213426094039,0.1650683472169438
416720,1.0,1.0,0.187874619197038,0.1569789192248525
416936,0.8,1.0,0.1778350456027053,0.1650380653449096
417152,1.0,1.0,0.1687586679924587,0.1619448625358498
417368,0.8,1.0,0.174608957777771,0.1622345674883712
417584,1.0,1.0,0.1826099474932165,0.1730744880782546
417800,0.8,1.0,0.1725061577979471,0.1577212878438821
418016,1.0,1.0,0.1790346637677892,0.1540574772722453
418232,0.8,1.0,0.1777362530010114,0.1669882258166983
418448,1.0,1.0,0.1798683072102671,0.1721700580282922
418664,0.8,1.0,0.1753424431234112,0.1621736598803685
