,kNumWitnesses,operatingError,reportingError
121464,2.0,0.1781354952202755,0.16509739622504
121608,1.0,0.1732874696086371,0.1699400890348954
121644,1.5,0.1737654622808485,0.1500479237164609
121680,2.0,0.1792861271310319,0.1726953345421974
121824,1.0,0.1756063684169462,0.1615672620228963
121860,1.5,0.1734825050673208,0.1527959558903248
121896,2.0,0.1758808272708388,0.1708084857802971
122040,1.0,0.1703545408033344,0.1498106822387573
122076,1.5,0.1759372770361323,0.1578835802564073
122112,2.0,0.1770807620246842,0.1620683513868777
122256,1.0,0.1712227322951519,0.1662297048546677
122292,1.5,0.1769039458301355,0.1594110704910074
122328,2.0,0.1719243940237369,0.1533631978977472
122472,1.0,0.1653658782533098,0.1512875151669993
122508,1.5,0.171534335029237,0.162999604731341
122544,2.0,0.1729776162126771,0.1541985122875203
122688,1.0,0.1711130718337291,0.1569008613644978
122724,1.5,0.1820933764836421,0.1681004898721145
122760,2.0,0.1749813606993047,0.1565780618844981
122904,1.0,0.1750543074202402,0.1552659441091741
122940,1.5,0.1750313623427843,0.1708693895351241
122976,2.0,0.1885288235715684,0.1746445773481071
123120,1.0,0.1713294982805456,0.1635053901253688
123156,1.5,0.1761534559179295,0.1646853689787911
123192,2.0,0.1698161607450587,0.1705435244286612
123336,1.0,0.1695445287088527,0.1569083100887711
123372,1.5,0.1673508881760098,0.1567984908637859
123408,2.0,0.1815432795515026,0.1602168272327662
123552,1.0,0.1690243057031272,0.1631032062503261
123588,1.5,0.1843611056879316,0.1619040818312545
123624,2.0,0.1759519057389047,0.1613642063191792
123768,1.0,0.1776437933412515,0.1499697452058761
123804,1.5,0.1745015519237183,0.1609748989422904
123840,2.0,0.1713321986332179,0.1665347798371659
123984,1.0,0.1787950184293633,0.1642227077878758
124020,1.5,0.1735829688908251,0.1537111100293171
124056,2.0,0.1642110604640474,0.1640093994892239
124200,1.0,0.1669735311645026,0.1629297555337168
124236,1.5,0.1709233811343717,0.1562505615323361
124272,2.0,0.1702478068111557,0.167205117668639
124416,1.0,0.1775163386879765,0.1609745134410336
124452,1.5,0.1740141881695302,0.1541035131529761
124488,2.0,0.1897054938245457,0.1647028752712532
124632,1.0,0.1705417291573724,0.1662648030275342
124668,1.5,0.1755974553247386,0.1506749322087874
124704,2.0,0.1723910928184429,0.162204243854748
124848,1.0,0.1797982495081318,0.1541625395299257
124884,1.5,0.1637229081699985,0.1492059381774048
124920,2.0,0.1826655563699394,0.1474044309928078
125064,1.0,0.1772531048290475,0.1591310768036057
125100,1.5,0.1698611329981286,0.1619836276755542
125136,2.0,0.1839345150250282,0.1601503261042237
125280,1.0,0.176324369209597,0.1653406389013967
125316,1.5,0.1782517971468903,0.1445374849807422
125352,2.0,0.1748296925912291,0.1672331622310748
125496,1.0,0.1770904877343943,0.1625840288286258
125532,1.5,0.1777591635989129,0.1728443186040605
125568,2.0,0.1782683454263456,0.1607020412105101
125712,1.0,0.1801390779519684,0.1571801452009579
125748,1.5,0.1775145196277536,0.157602302334067
125784,2.0,0.1777986594446386,0.1668885567950608
125928,1.0,0.1640658332053633,0.1621554938316985
125964,1.5,0.1817218405957137,0.1591583921813086
126000,2.0,0.1785101820857828,0.1584533094162639
126144,1.0,0.1708115124536734,0.1603614933083463
126180,1.5,0.1811197641086489,0.1682877248555795
126216,2.0,0.1621521665691264,0.1547953626343651
126360,1.0,0.1787478733092454,0.1603562590987402
126396,1.5,0.1734886380056627,0.1530860995230403
126432,2.0,0.1755297040747902,0.1675807778247794
126576,1.0,0.1855316415288092,0.1637996403399857
126612,1.5,0.1826012914491887,0.192929206398007
126648,2.0,0.1793561033700973,0.1582114628135135
126792,1.0,0.1633945565278798,0.1576448477998137
126828,1.5,0.1690770423442852,0.167690702578814
126864,2.0,0.1686568492855018,0.1556590469693639
127008,1.0,0.1702271357966061,0.1569550567965278
127044,1.5,0.1717725761254085,0.1511911543919644
127080,2.0,0.1679073912609906,0.1569836105905341
127224,1.0,0.1856794741020756,0.171611242581136
127260,1.5,0.1844874942052451,0.1643991352939698
127296,2.0,0.1765418702392227,0.162868628697312
127440,1.0,0.176452831337705,0.172297979826416
127476,1.5,0.1912862302231281,0.1756442441207835
127512,2.0,0.1681116391337693,0.1572981732563906
127656,1.0,0.1835609446626834,0.1574918881594432
127692,1.5,0.1654972829980878,0.1566009930954707
127728,2.0,0.1823065686374639,0.1587197940781941
127872,1.0,0.1786152142763689,0.1688827564644292
127908,1.5,0.1648314653066408,0.1510076938155163
127944,2.0,0.1703517789680537,0.1611806354361693
128088,1.0,0.1787032371875808,0.1667829067537423
128124,1.5,0.1735405911316759,0.1643913654409109
128160,2.0,0.1710453813819134,0.1535575448852588
128304,1.0,0.177646458751417,0.1493141831955931
128340,1.5,0.1697810013287199,0.1538285053565071
128376,2.0,0.1769875371350702,0.1642127292968768
128520,1.0,0.1766145054315493,0.1570205604662869
128556,1.5,0.1848410495142958,0.1597189609562005
128592,2.0,0.1783324007680214,0.1639226563425168
128736,1.0,0.1708818597909183,0.1616071244713338
128772,1.5,0.169860312132848,0.1680847222826672
128808,2.0,0.1756665983768687,0.1531069389647276
128952,1.0,0.1746530139991274,0.1750266602070321
128988,1.5,0.1800867309491568,0.1688839028299114
129024,2.0,0.1772786742062649,0.1630959326213428
129168,1.0,0.1745208525449512,0.168302139551776
129204,1.5,0.1791652946989079,0.1476852423221266
129240,2.0,0.1752748485465934,0.1548370725683666
129384,1.0,0.1803741075559214,0.1603271323116487
129420,1.5,0.1761670602537725,0.1598380546261444
129456,2.0,0.1712221643024449,0.157666598177736
129600,1.0,0.1704556539556486,0.1660618585734614
129636,1.5,0.1797266098939543,0.1688929373690861
129672,2.0,0.1775825411119967,0.1566258387775534
129816,1.0,0.1812760365411773,0.1667808878060152
129852,1.5,0.1817397086597933,0.1688860227275836
129888,2.0,0.187629087351408,0.1627569584992979
130032,1.0,0.1726427715345753,0.1637432199338063
130068,1.5,0.1796273828454876,0.1652831264890662
130104,2.0,0.1664706598967233,0.1476952875845522
130248,1.0,0.1781903481231574,0.1636365016823336
130284,1.5,0.1782553661831646,0.1539114606757014
130320,2.0,0.1842717303200702,0.1532736987717591
130464,1.0,0.1742205747652814,0.1591397759424206
130500,1.5,0.1779691290129683,0.1756293845629967
130536,2.0,0.1721537913590452,0.141575436098791
130680,1.0,0.1903783469946224,0.1730938866946647
130716,1.5,0.1773529096642178,0.1814554929196837
130752,2.0,0.182480618936742,0.1618316262473533
130896,1.0,0.1792493571863821,0.1682867836056229
130932,1.5,0.1749172985059086,0.1613265910924742
130968,2.0,0.1753220560880504,0.1518913001842565
131112,1.0,0.1793735542401825,0.1523696311256372
131148,1.5,0.1731198702780024,0.1534292633331889
131184,2.0,0.1803047259730272,0.1710245038538082
131328,1.0,0.1743133270219799,0.1643961064468592
131364,1.5,0.1845284640264839,0.1635061721807129
131400,2.0,0.1774392762871759,0.1521178255648293
131544,1.0,0.1823315490669564,0.1734252884411584
131580,1.5,0.1816661786432291,0.1698574618616696
131616,2.0,0.1746002692076727,0.161500436364829
131760,1.0,0.1771471895019714,0.1521761570295028
131796,1.5,0.1728230836046101,0.1663364154763859
131832,2.0,0.1764455857038476,0.1609612866368937
131976,1.0,0.1731987743731682,0.1552536498509478
132012,1.5,0.1846329755490967,0.1704997733171663
132048,2.0,0.1781088785045375,0.1639310768420023
132192,1.0,0.1891065293846706,0.1521587007322356
132228,1.5,0.1849819502582529,0.1666086612074751
132264,2.0,0.1647872825286097,0.1623225680458174
132408,1.0,0.1665920475945945,0.1489116991349509
132444,1.5,0.1795929879441085,0.1518146429949489
132480,2.0,0.1693189812639423,0.1574643337248586
132624,1.0,0.1785834776965002,0.1632198155715614
132660,1.5,0.1787117359863669,0.1718895672084056
132696,2.0,0.1802535527049401,0.1575360096539542
132840,1.0,0.1882849240371287,0.1615924492640645
132876,1.5,0.1790068048967369,0.1533124666150272
132912,2.0,0.1766289714940667,0.1648781450883376
133056,1.0,0.1856846062137869,0.1675700597157368
133092,1.5,0.1701725037475873,0.1465837764267369
133128,2.0,0.177959277927714,0.1583231308970535
133272,1.0,0.1640098221092598,0.154564047532706
133308,1.5,0.1733028726363678,0.149895552373723
133344,2.0,0.1828406693536445,0.1680826460493952
133488,1.0,0.1814554034509707,0.1457700277479884
133524,1.5,0.1710410098234999,0.1521231138423925
133560,2.0,0.1805283847386655,0.1576014292126323
133704,1.0,0.1644785824121012,0.1538341013263234
133740,1.5,0.1757145404331808,0.1562788603027852
133776,2.0,0.175302519798989,0.1530018699356513
133920,1.0,0.1749558601586387,0.1594300972114334
133956,1.5,0.1662839363819342,0.1749423166834708
133992,2.0,0.1708895273041181,0.1599037207058714
134136,1.0,0.1777346913840693,0.1556305848505529
134172,1.5,0.1787528633932222,0.158584179867282
134208,2.0,0.180365408856844,0.1546474003960755
134352,1.0,0.169921487471157,0.1660381380726926
134388,1.5,0.1774628174743888,0.1610770827978683
134424,2.0,0.1748616359440417,0.1522427370588184
134568,1.0,0.1759771864879981,0.1569978221793461
134604,1.5,0.1782265933999473,0.1591503718003911
134640,2.0,0.1804153142817138,0.1631741549158453
134784,1.0,0.175574500762345,0.1564758865135657
134820,1.5,0.1684010573826033,0.1564169195406028
134856,2.0,0.1756063131826004,0.1803638479736084
135000,1.0,0.1786850918960749,0.1653902809227802
135036,1.5,0.1712039512430557,0.1448578622040127
135072,2.0,0.1752600871947442,0.1716058243144667
135216,1.0,0.1617653469817294,0.1464620944438377
135252,1.5,0.1752834625307083,0.1464321191615973
135288,2.0,0.1746395157425433,0.1709344581293329
135432,1.0,0.1752246494315828,0.1596048425081788
135468,1.5,0.1706992172585814,0.1604956282062025
135504,2.0,0.1763174988990749,0.1586158176946387
135648,1.0,0.1752737944245891,0.16511379806867
135684,1.5,0.1829733059827384,0.1576282396215057
135720,2.0,0.1778804930615118,0.1573874643588002
135864,1.0,0.1792333510585064,0.1545567885095803
135900,1.5,0.1753803472035236,0.1624517804813331
135936,2.0,0.1753209851419286,0.1532291418995394
136080,1.0,0.1787538181417821,0.1736675816651138
136116,1.5,0.1651243426631743,0.1566270798579689
136152,2.0,0.1632843559898545,0.1557528360962231
136296,1.0,0.1662504501107,0.1466645939135702
136332,1.5,0.1591273405950618,0.1498214381978849
136368,2.0,0.1889112961399799,0.1561421322032922
136512,1.0,0.1714887955007528,0.157983282887018
136548,1.5,0.1801529810712749,0.1575108884645072
136584,2.0,0.180284686585624,0.1452382317218573
136728,1.0,0.1838302028025194,0.1661719932400585
136764,1.5,0.191827224818541,0.1641345552489828
136800,2.0,0.1796037133281978,0.1540336493504469
136944,1.0,0.1766777806061044,0.1617229543879921
136980,1.5,0.1724227533044961,0.1713709361638455
137016,2.0,0.1658369253654962,0.1662962838824941
137160,1.0,0.1708737998441426,0.1655195785662194
137196,1.5,0.1803501790702574,0.1727470977587391
137232,2.0,0.1762047373764617,0.1487947421782703
137376,1.0,0.1764885114004092,0.1698246235405745
137412,1.5,0.1753493693588761,0.1694051003807732
137448,2.0,0.1674842795618948,0.1581525903445408
137592,1.0,0.1778850662660227,0.1545938126041112
137628,1.5,0.1747442753873677,0.1564147125985614
137664,2.0,0.170639820574861,0.1675450857843129
137808,1.0,0.1678438227587638,0.1599680725144647
137844,1.5,0.1732525582258072,0.1582957217130237
137880,2.0,0.1728917537580929,0.1591573280724843
138024,1.0,0.168658175801193,0.1624893127123747
138060,1.5,0.1838213565769332,0.1771778151232873
138096,2.0,0.1809029591298011,0.1557751813436065
138240,1.0,0.166451606690272,0.1580554348276354
138276,1.5,0.1782747148102657,0.159261431868169
138312,2.0,0.1820252238548189,0.1650068900805632
138456,1.0,0.1763344326517178,0.167032711206391
138492,1.5,0.1729508531800626,0.1583341806206917
138528,2.0,0.1645175286256916,0.1520148651516412
138672,1.0,0.1726429965955837,0.1545739680560341
138708,1.5,0.1802585836677476,0.1579878879747423
138744,2.0,0.1772408847191903,0.1675040237570926
138888,1.0,0.1699001664455389,0.1580991718786472
138924,1.5,0.1814193759173896,0.157971381072248
138960,2.0,0.1729380736254809,0.1507005401958786
139104,1.0,0.1774594122834765,0.1676876216351194
139140,1.5,0.1818049143502852,0.1563670145283613
139176,2.0,0.1660532393768059,0.1567403766574099
139320,1.0,0.1741664934087118,0.1519217555399772
139356,1.5,0.1814043295447173,0.1671551414620531
139392,2.0,0.1794516220542161,0.158914701256113
139536,1.0,0.1719064129143784,0.1485194543424366
139572,1.5,0.1714353870022756,0.1667705119755829
139608,2.0,0.1726556821872215,0.161175621647693
139752,1.0,0.1857498943178763,0.1611883338820808
139788,1.5,0.1693998819297137,0.1447582450565878
139824,2.0,0.1810409463006928,0.1656410336978459
139968,1.0,0.1894168651486075,0.1689038397545781
140004,1.5,0.1772148109950093,0.1662077552014776
140040,2.0,0.1631495337050249,0.1520829312231992
140184,1.0,0.1669289272145932,0.1644038644488509
140220,1.5,0.1812778932012131,0.1554605238251726
140256,2.0,0.171102340401474,0.1580343022574521
140400,1.0,0.1730996167225435,0.1651507434879586
140436,1.5,0.168434582547039,0.1600262654506442
140472,2.0,0.1852047223080442,0.1593873298389562
140616,1.0,0.1772617494752345,0.1592989360029187
140652,1.5,0.1896727750871389,0.1702837131827295
140688,2.0,0.1791915204289901,0.1737460162290442
140832,1.0,0.1780913477015425,0.1658485315018386
140868,1.5,0.1663492284403916,0.1635860513811083
140904,2.0,0.1554094836174634,0.1536831321350357
141048,1.0,0.1726683972337839,0.1535097300334659
141084,1.5,0.1714719790832831,0.1644271504206135
141120,2.0,0.1689550774771535,0.1458761533487044
141264,1.0,0.1659514090363332,0.1582182694957787
141300,1.5,0.1784630347042576,0.1584659611177342
141336,2.0,0.1837064668745431,0.169241902943372
141480,1.0,0.171058548797944,0.1522501681291294
141516,1.5,0.1799752871047717,0.1691654586123598
141552,2.0,0.1882414860199483,0.1510480397870756
141696,1.0,0.1785736232294911,0.1684532915477424
141732,1.5,0.1768242826869617,0.1569493587039252
141768,2.0,0.1675768514059161,0.1493796216581813
141912,1.0,0.1776591875835541,0.1583129763375013
141948,1.5,0.173952825380235,0.1671383819254028
141984,2.0,0.1757161839192605,0.1547971651502797
142128,1.0,0.1760632210389872,0.16661304636094
142164,1.5,0.1638224012528412,0.1520852064962832
142200,2.0,0.1829039031264833,0.155259887358256
142344,1.0,0.1744845352458764,0.1443120376089259
142380,1.5,0.1858430766605768,0.176226587835385
142416,2.0,0.1829332753764157,0.1601097501956252
142560,1.0,0.1660075121292616,0.1483937311674486
142596,1.5,0.1689421150303838,0.1513805473975857
142632,2.0,0.1700172272408689,0.1579658921758336
142776,1.0,0.1851271114582243,0.1467687675237448
142812,1.5,0.1759996682715427,0.1612400575097489
142848,2.0,0.171986025755386,0.1598571913145647
142992,1.0,0.1722850866399656,0.1623567799132273
143028,1.5,0.1614429612155814,0.1584971816506617
143064,2.0,0.1820140350327373,0.1587626378632975
143208,1.0,0.175660230223029,0.1569635705447443
143244,1.5,0.1779441613516849,0.1575043023165119
143280,2.0,0.1660968849391266,0.1627222632739295
143424,1.0,0.1795034506633687,0.1809451450168315
143460,1.5,0.1794299649368196,0.154190154912963
143496,2.0,0.1695558409149736,0.1491895798704374
143640,1.0,0.1717846055208213,0.1564969263627768
143676,1.5,0.1654639004710671,0.1437777088025967
143712,2.0,0.1693077297696658,0.1695592179127387
143856,1.0,0.1726779382279864,0.1494117212514381
143892,1.5,0.1841042411088501,0.1709532544898883
143928,2.0,0.162425742894354,0.1630736706662332
144072,1.0,0.1711024671683623,0.1619351261111832
144108,1.5,0.1655467099212778,0.1642924573784582
144144,2.0,0.1707190365770304,0.1501797869666837
144288,1.0,0.172073173694803,0.1605400355449779
144324,1.5,0.1686420081256012,0.1498857426396043
144360,2.0,0.1711662969740985,0.1628571650650518
144504,1.0,0.1811087483136475,0.1660347843725852
144540,1.5,0.1787900482861265,0.1505673108932463
144576,2.0,0.175831201340444,0.1614982786064107
144720,1.0,0.1717600463081711,0.1524400524085857
144756,1.5,0.1770397882761938,0.1617965003196501
144792,2.0,0.1722892396807445,0.1706396593714542
144936,1.0,0.172212029291524,0.1712460111781376
144972,1.5,0.1812764076935924,0.1632494221313739
145008,2.0,0.1727550398143696,0.164607989286785
145152,1.0,0.1712220905016538,0.1531568652851258
145188,1.5,0.1887689071949486,0.1624982518993769
145224,2.0,0.1638195324423604,0.1519525803400359
145368,1.0,0.1833162775698798,0.1718421276948584
145404,1.5,0.1660312720216081,0.1616858662779672
145440,2.0,0.1770706352221893,0.1799248625054085
145584,1.0,0.1834410211028291,0.1654490529549574
145620,1.5,0.1794033766802363,0.156797858286889
145656,2.0,0.1717427700474408,0.1505230640880611
145800,1.0,0.1723654427441672,0.153794704840366
145836,1.5,0.1823879489845726,0.1496220990326681
145872,2.0,0.173410692081197,0.156222876401961
146016,1.0,0.1718832598176457,0.1703983144389557
146052,1.5,0.1816473636002176,0.1560040909514325
146088,2.0,0.1796467127798306,0.1483385082509206
146232,1.0,0.1746509262665575,0.1568663528689624
146268,1.5,0.1841943935469466,0.1634452749477231
146304,2.0,0.1692483195681969,0.1540498692889444
146448,1.0,0.1722670598821708,0.1475899970959847
146484,1.5,0.1719499841682881,0.1704132700915067
146520,2.0,0.1804343325693218,0.1609745842812036
146664,1.0,0.1712375498521284,0.1685022160676812
146700,1.5,0.1827583273509161,0.1800859630446402
146736,2.0,0.1792613483939262,0.1533324774688012
146880,1.0,0.1779399276441465,0.1708282526609861
146916,1.5,0.1698882762746985,0.1476989342558768
146952,2.0,0.184034296262353,0.1673263522537224
147096,1.0,0.1787937009144976,0.1630092422549004
147132,1.5,0.166674990346172,0.1430293254082163
147168,2.0,0.1734763721592995,0.161234329994384
147312,1.0,0.1747022908938657,0.1489610078581766
147348,1.5,0.184617056262036,0.1737445128086393
147384,2.0,0.1771148819865345,0.1630321704858446
147528,1.0,0.1663480523859898,0.1598798826973253
147564,1.5,0.1754055917280721,0.1622917269718513
147600,2.0,0.179420566715603,0.1568501625769367
147744,1.0,0.1709952806746014,0.1558098218324787
147780,1.5,0.1836863932997407,0.1541313958386911
147816,2.0,0.1677009694899662,0.1570533703268507
147960,1.0,0.1704670328733948,0.1543436829527571
147996,1.5,0.1801494051372962,0.1667393884462453
148032,2.0,0.1821804259526676,0.1709429829803349
148176,1.0,0.1781070775864573,0.1610994782284915
148212,1.5,0.1773080411187119,0.1711049038883083
148248,2.0,0.1727441952177779,0.1631188071220884
148392,1.0,0.1763352770536171,0.1538038251639529
148428,1.5,0.1705174973551062,0.1507021032684722
148464,2.0,0.1850958980859633,0.1507054192993411
148608,1.0,0.1721206218648096,0.1506160660698624
148644,1.5,0.1854312498976364,0.1604776825131334
148680,2.0,0.1828592840016682,0.1594431937924518
148824,1.0,0.1698937747091742,0.1523213564128938
148860,1.5,0.1736499124535933,0.1546570287252281
148896,2.0,0.1771005599554946,0.1598154700145098
149040,1.0,0.1798574116886325,0.1635430190962801
149076,1.5,0.1696215969354223,0.153004654197856
149112,2.0,0.1769746463931244,0.1653242198668183
149256,1.0,0.1753419972357008,0.1547698091748371
149292,1.5,0.1730693862861284,0.1602424638064664
149328,2.0,0.1724882558325231,0.1497201415790147
149472,1.0,0.176712361095133,0.1520113365136319
149508,1.5,0.1802493527595279,0.1754715036398803
149544,2.0,0.1770104516764112,0.157797204557174
149688,1.0,0.1732210074649327,0.1563667768874526
149724,1.5,0.1750546309701099,0.1552560439131599
149760,2.0,0.1642195294682293,0.1590254458226145
149904,1.0,0.175581873447623,0.1584895680940077
149940,1.5,0.1839358846103667,0.1498992789524403
149976,2.0,0.1718031646451467,0.1600908809330903
150120,1.0,0.1814508909673205,0.1737860324082148
150156,1.5,0.169088585032604,0.1624696984875002
150192,2.0,0.1763782866127068,0.1515563099660474
150336,1.0,0.1713789251589686,0.1593711846163932
150372,1.5,0.174621423022964,0.1468354507944433
150408,2.0,0.1720750188168292,0.1571982741541201
150552,1.0,0.1885502724036101,0.1612060836361351
150588,1.5,0.1804206723072711,0.160794793229426
150624,2.0,0.1813447191577002,0.1723854495882436
150768,1.0,0.1709684216267799,0.1547954880954579
150804,1.5,0.1684726562093883,0.142170203864404
150840,2.0,0.1759291638532766,0.1595235174465202
150984,1.0,0.1778749050785959,0.1737565714606073
151020,1.5,0.1789178700849775,0.164853488915332
151056,2.0,0.1678826497853825,0.1628641312695467
151200,1.0,0.1712351779327528,0.1594547164435887
151236,1.5,0.1664520068279256,0.1533933680135049
151272,2.0,0.1740909690097358,0.1577025949682312
151416,1.0,0.1652976720663853,0.1602495257788573
151452,1.5,0.1711483413272453,0.1635807975806035
151488,2.0,0.1841419451503421,0.1640107927219621
151632,1.0,0.1722058333319489,0.1508007722267734
151668,1.5,0.1717054048705852,0.1568417013966532
151704,2.0,0.1723340763069669,0.1553764223447235
151848,1.0,0.1754352032230801,0.1544211982878712
151884,1.5,0.1674677322508387,0.1588547630149591
151920,2.0,0.1828838372845083,0.1563998304201238
152064,1.0,0.1757759877548844,0.1658705517524249
152100,1.5,0.182908243128296,0.1708990477010629
152136,2.0,0.1676520176727183,0.1663306768581076
152280,1.0,0.1709999523347592,0.1576163787911141
152316,1.5,0.1694569180317004,0.1600395944154473
152352,2.0,0.1661022467827115,0.1473680481954687
152496,1.0,0.1679599975639288,0.1561559299627113
152532,1.5,0.1745839175249282,0.1675602347909481
152568,2.0,0.1726279453885415,0.1646518030194209
152712,1.0,0.1702324041758239,0.1655933666474656
152748,1.5,0.1757865533618006,0.1757818595443598
152784,2.0,0.1778117893266355,0.1689728623485602
152928,1.0,0.1789500990525294,0.1707122757334204
152964,1.5,0.1764501651048217,0.1618583355840852
153000,2.0,0.1799016389388068,0.1467122272575054
153144,1.0,0.1756557890797354,0.1614372947842243
153180,1.5,0.176511913827256,0.151963075732768
153216,2.0,0.1713312020251796,0.169961770872532
153360,1.0,0.1653642035594045,0.1520979353793854
153396,1.5,0.1689102027881008,0.1585145974398171
153432,2.0,0.1686810666671004,0.1580985201332964
153576,1.0,0.169373867463543,0.1493291726150501
153612,1.5,0.1878830398917849,0.1688453364886931
153648,2.0,0.1759545641239815,0.1590267327421068
153792,1.0,0.1720084904366222,0.1564701500244147
153828,1.5,0.1803099091378739,0.165223464185981
153864,2.0,0.1764890640463901,0.1584878677735745
154008,1.0,0.1679741285442664,0.1553830699757798
154044,1.5,0.1742699680189381,0.1617416013698738
154080,2.0,0.1711936719506508,0.152255453896208
154224,1.0,0.1791769164279351,0.1573132893415688
154260,1.5,0.1780408962324709,0.1616707719079287
154296,2.0,0.173676965463604,0.162159042078416
154440,1.0,0.1824720196477775,0.1607740103151327
154476,1.5,0.1712438609962326,0.1529439606079822
154512,2.0,0.1745023942296553,0.1630502064117306
154656,1.0,0.1782873383251674,0.1635162467379672
154692,1.5,0.1672134607536553,0.1541438874615922
154728,2.0,0.1789941446634423,0.1647103515682016
154872,1.0,0.1846700282683028,0.1663746397080581
154908,1.5,0.1776115417396671,0.1519957184635171
154944,2.0,0.1580567056094994,0.1465055301200798
155088,1.0,0.1700038397163261,0.164405943405967
155124,1.5,0.1784405546473796,0.1624451127912831
155160,2.0,0.1756618349881041,0.1540346589734741
155304,1.0,0.1750551865635261,0.1642072974462566
155340,1.5,0.1797210596749257,0.1642852852615955
155376,2.0,0.1796247027644371,0.164825181063423
155520,1.0,0.1720788931847832,0.1514337223001281
155556,1.5,0.1591623799084131,0.1500912619398905
155592,2.0,0.1739713473148888,0.1622888976057018
155736,1.0,0.1763499110833611,0.1761902909366961
155772,1.5,0.1719015286084223,0.1528486369828895
155808,2.0,0.1724426581829513,0.1625810207799427
155952,1.0,0.1693341593221277,0.1549852447448758
155988,1.5,0.1705994646696048,0.166089205663402
156024,2.0,0.1646710632161718,0.1676714862619391
156168,1.0,0.1628095979068333,0.165726988898625
156204,1.5,0.176843814985244,0.1682885612706625
156240,2.0,0.170351990669113,0.1661918344119471
156384,1.0,0.1682057517856612,0.1470188067675199
156420,1.5,0.1669352096621619,0.1496727215608325
156456,2.0,0.1778762640187086,0.1644720672301256
156600,1.0,0.176712309777296,0.1558620196748465
156636,1.5,0.1801022567923285,0.1590762718981843
156672,2.0,0.1819882419458335,0.1577785662697468
156816,1.0,0.1786706247380771,0.1569337223851879
156852,1.5,0.1822510370514062,0.1729442623356999
156888,2.0,0.1711556551792211,0.1565264763599966
157032,1.0,0.1831957039454699,0.1644158552754258
157068,1.5,0.1809475408033737,0.1556532101598004
157104,2.0,0.1706866655542073,0.1532750536696954
157248,1.0,0.1666680578931482,0.1630222780681752
157284,1.5,0.1755556011916955,0.1719723921737632
157320,2.0,0.171849752342627,0.1438384056691231
157464,1.0,0.1759498708657872,0.1695025077087667
157500,1.5,0.167225675996231,0.1548983825317119
157536,2.0,0.1664011164650277,0.1390814378419293
157680,1.0,0.1767779680666976,0.1786428194680431
157716,1.5,0.1705668637934621,0.1643587481806618
157752,2.0,0.1741925904435197,0.1409190283781133
157896,1.0,0.1842821603702788,0.1578905647553885
157932,1.5,0.1825633158986697,0.1666908445915036
157968,2.0,0.1768652948049324,0.1575791514925137
158112,1.0,0.1878076923924967,0.1549935558897547
158148,1.5,0.1735089689919414,0.1615418818388653
158184,2.0,0.1692257509081656,0.1610949173931461
158328,1.0,0.1750819666868351,0.165566748630966
158364,1.5,0.1738155045347364,0.1683822509828545
158400,2.0,0.1776405865107519,0.1657589468913496
158544,1.0,0.1749032921751075,0.1733904186531131
158580,1.5,0.1785083504768334,0.1709336089516289
158616,2.0,0.1752739407651894,0.1465980662325273
158760,1.0,0.1819579239395611,0.1583438393286003
158796,1.5,0.1862146136277577,0.1568135826137502
158832,2.0,0.186773048206019,0.1592674397846942
158976,1.0,0.1794019471697301,0.1586800756648281
159012,1.5,0.1699471464460209,0.1541056237139757
159048,2.0,0.1655800359981477,0.1536397912464305
159192,1.0,0.1657470753714718,0.1615932577985478
159228,1.5,0.1739705405543203,0.156390213787929
159264,2.0,0.1674239070972435,0.1547001150732657
159408,1.0,0.1691208432735717,0.154393790065179
159444,1.5,0.179264022557513,0.1717624365800842
159480,2.0,0.1698421061280863,0.1518621685304633
159624,1.0,0.1711110628308684,0.1632046946131616
159660,1.5,0.177525604960486,0.1570004764719727
159696,2.0,0.1763255565574931,0.1559295611139978
159840,1.0,0.162169213555856,0.1549017176085309
159876,1.5,0.1670611616729941,0.1448448760378551
159912,2.0,0.1769596543431428,0.174553534665348
160056,1.0,0.1756196788501893,0.1602568045273534
160092,1.5,0.1714092413318609,0.1492766627273438
160128,2.0,0.1726179873453679,0.1492364884782009
160272,1.0,0.175244486207152,0.1755129504109862
160308,1.5,0.1716730117145981,0.1538263747725081
160344,2.0,0.1699301069994288,0.1699977524325791
160488,1.0,0.1877449654514153,0.1627135372959797
160524,1.5,0.1740376338226685,0.1653484107922092
160560,2.0,0.1806540406581068,0.1649144894004214
160704,1.0,0.1702670664185381,0.1663548719807339
160740,1.5,0.1767031020665895,0.1476145111793292
160776,2.0,0.1643704556627403,0.1447858366443685
160920,1.0,0.1714543461609788,0.1590409556452952
160956,1.5,0.1758500118335721,0.1633634855809018
160992,2.0,0.184150160383503,0.1547399106116758
161136,1.0,0.1777633748722777,0.1601960822075582
161172,1.5,0.179147020429353,0.1475425668166647
161208,2.0,0.1758946927530382,0.1600260424210907
161352,1.0,0.186464380156349,0.1547499100942688
161388,1.5,0.1829729977681336,0.1551997518107533
161424,2.0,0.1745484490041635,0.1694177067291347
161568,1.0,0.1718658959842436,0.1623762839235677
161604,1.5,0.1649467560233387,0.1444349419411921
161640,2.0,0.1811970656838427,0.1579435614068816
161784,1.0,0.1834126494480332,0.1506649964288473
161820,1.5,0.1762178540565295,0.1626257062080684
161856,2.0,0.1737760305231593,0.1648201166159489
162000,1.0,0.1835105731056679,0.150695942433438
