,broadcastNoise,witnessNoise,operatingError,reportingError
660816,0.9,0.9,0.2365893068156946,0.2062787811812432
661032,0.5,0.5,0.4994470008627631,0.4218683724508343
661248,0.9,0.5,0.5113941619103108,0.4208054731529382
661464,0.5,0.9,0.5111347056920665,0.221984962799355
661680,0.9,0.9,0.2386032132012494,0.2194497453462405
661896,0.5,0.5,0.5080101091873613,0.4228753145729711
662112,0.9,0.5,0.4974836158386887,0.4089649183701637
662328,0.5,0.9,0.4973993516076334,0.2171432455623453
662544,0.9,0.9,0.2375046204637159,0.2166947154308428
662760,0.5,0.5,0.4892503241237312,0.4120781009327852
662976,0.9,0.5,0.5040489380489444,0.4150866730189325
663192,0.5,0.9,0.4963559032570936,0.2275248708914742
663408,0.9,0.9,0.2308071806260185,0.2021220921630405
663624,0.5,0.5,0.5066619330000919,0.4127178192636008
663840,0.9,0.5,0.4926525152841188,0.4117251871864831
664056,0.5,0.9,0.5016373180905169,0.2082880341905499
664272,0.9,0.9,0.236378181276041,0.1950503436751937
664488,0.5,0.5,0.5005476095031811,0.4345668936846372
664704,0.9,0.5,0.4809642208522676,0.4135920529177882
664920,0.5,0.9,0.47789513267233,0.2059946600627947
665136,0.9,0.9,0.2374300762806568,0.2145113928895634
665352,0.5,0.5,0.5068834831003907,0.4082262286211122
665568,0.9,0.5,0.4900275997504921,0.4149133759789706
665784,0.5,0.9,0.4966520992406603,0.2312769406893996
666000,0.9,0.9,0.2356645107442844,0.2107777973467884
666216,0.5,0.5,0.4802025689917091,0.4186730188316411
666432,0.9,0.5,0.5093140403823224,0.428692011361542
666648,0.5,0.9,0.5023781894974466,0.2339611983214952
666864,0.9,0.9,0.2426661155010197,0.2260973918082181
667080,0.5,0.5,0.5088478100341904,0.4096682446503775
667296,0.9,0.5,0.4953060635891445,0.4214364451537407
667512,0.5,0.9,0.4996714701799654,0.2147217836141527
667728,0.9,0.9,0.2420971274895582,0.2263819342466795
667944,0.5,0.5,0.493328638705535,0.4122220556124354
668160,0.9,0.5,0.4983983592317918,0.4121816255907966
668376,0.5,0.9,0.5000974157440947,0.2048608062594752
668592,0.9,0.9,0.2458945395572981,0.2250171870255867
668808,0.5,0.5,0.4989839351922175,0.4191850657321128
669024,0.9,0.5,0.5006347550637749,0.4061316475776952
669240,0.5,0.9,0.4938181126596882,0.2096159834421789
669456,0.9,0.9,0.236737524575342,0.2040712766142325
669672,0.5,0.5,0.5073241741590363,0.4097018792041444
669888,0.9,0.5,0.4914237441801432,0.4218150365649629
670104,0.5,0.9,0.5041642347207396,0.21581558987583
670320,0.9,0.9,0.2552731233540835,0.207134237573429
670536,0.5,0.5,0.4935339028920052,0.4183730473147906
670752,0.9,0.5,0.4980192656889584,0.4091808746544051
670968,0.5,0.9,0.4935621644301849,0.2221889004851429
671184,0.9,0.9,0.2383185491106476,0.2124402273085813
671400,0.5,0.5,0.4900879012132081,0.4197525113039659
671616,0.9,0.5,0.502758073328707,0.4181136478958585
671832,0.5,0.9,0.5079027455899372,0.2125879445077477
672048,0.9,0.9,0.2370990234667804,0.2280854556011406
672264,0.5,0.5,0.4925729167261231,0.4040897943929518
672480,0.9,0.5,0.4996027206145018,0.4213856914135288
672696,0.5,0.9,0.5049196892263627,0.2146315356517611
672912,0.9,0.9,0.2475882962975408,0.2228286486836182
673128,0.5,0.5,0.4937839027435012,0.4175364145599409
673344,0.9,0.5,0.4949337767442532,0.4116370960844739
673560,0.5,0.9,0.4893533334985122,0.2236887263119019
673776,0.9,0.9,0.242217132667908,0.2237920833505359
673992,0.5,0.5,0.4953128215548232,0.4157478880294929
674208,0.9,0.5,0.492237512837414,0.4144073145750249
674424,0.5,0.9,0.5081103865595799,0.203377308632143
674640,0.9,0.9,0.2301001944992149,0.2192040945150982
674856,0.5,0.5,0.493456708513432,0.4110161161578973
675072,0.9,0.5,0.4975361955870289,0.4224027071295889
675288,0.5,0.9,0.4853452176326058,0.2134640155697622
675504,0.9,0.9,0.2491399783594155,0.2322580135535819
675720,0.5,0.5,0.4945626522958681,0.4176665204061862
675936,0.9,0.5,0.4956233705228456,0.4275594953429252
676152,0.5,0.9,0.4937424859596509,0.215238796075174
676368,0.9,0.9,0.2372961415590541,0.205377130758206
676584,0.5,0.5,0.5034567263875698,0.4151044545056348
676800,0.9,0.5,0.5069937787266912,0.4140078839875506
677016,0.5,0.9,0.5091980328021473,0.1995490947239091
677232,0.9,0.9,0.2482078823161893,0.2017636137335819
677448,0.5,0.5,0.487336626262617,0.4038465537425303
677664,0.9,0.5,0.4972644255792998,0.4142231176869029
677880,0.5,0.9,0.5092146341130622,0.2067982111683109
678096,0.9,0.9,0.249118969616433,0.2058475590538589
678312,0.5,0.5,0.5066437876338733,0.4073760956350231
678528,0.9,0.5,0.501420900185924,0.4206435632572411
678744,0.5,0.9,0.4861984896123817,0.2125359683075517
678960,0.9,0.9,0.2257324960600357,0.1897848759940507
679176,0.5,0.5,0.5028688825079617,0.4185162958298509
679392,0.9,0.5,0.4866348916186858,0.4101896854838085
679608,0.5,0.9,0.4909915586787066,0.2094136411801395
679824,0.9,0.9,0.244701348425994,0.2218393127985215
680040,0.5,0.5,0.5019462684055871,0.4059575013956998
680256,0.9,0.5,0.5084912569625172,0.4047890593862757
680472,0.5,0.9,0.5109270461406716,0.1956679283883565
680688,0.9,0.9,0.2468798055367392,0.2289702491938234
680904,0.5,0.5,0.4979748359756377,0.4120183598528945
681120,0.9,0.5,0.4961428105780386,0.4280410426574278
681336,0.5,0.9,0.4911556663153,0.2140887906544365
681552,0.9,0.9,0.2381613238857638,0.2147501320830812
681768,0.5,0.5,0.4960991929369123,0.4167349648197438
681984,0.9,0.5,0.4933193460330375,0.411970761523722
682200,0.5,0.9,0.514486331256491,0.2193277559263519
682416,0.9,0.9,0.2356054175716253,0.2167541675481678
682632,0.5,0.5,0.4892016146376539,0.4191042349177191
682848,0.9,0.5,0.5083025704156822,0.4179651095737889
683064,0.5,0.9,0.4882767899600093,0.2142346940592792
683280,0.9,0.9,0.2436044410792369,0.2192115992427787
683496,0.5,0.5,0.4908470099726986,0.4285499088239236
683712,0.9,0.5,0.4977905050949864,0.4140384265336616
683928,0.5,0.9,0.5030653588261563,0.2263623755628431
684144,0.9,0.9,0.2244539384669612,0.2136646627015005
684360,0.5,0.5,0.5047509563441097,0.4138654173974899
684576,0.9,0.5,0.496254112853207,0.4172430162175453
684792,0.5,0.9,0.4922166170126539,0.2227521257142457
685008,0.9,0.9,0.2385217705254247,0.2048593890318355
685224,0.5,0.5,0.5032149803493887,0.4145682555783998
685440,0.9,0.5,0.4992416140366603,0.4117316875462702
685656,0.5,0.9,0.5012149649671219,0.2240803405092872
685872,0.9,0.9,0.2422896753068665,0.2338069102056682
686088,0.5,0.5,0.5017837848413478,0.4323452524476315
686304,0.9,0.5,0.4988404138636506,0.4311819667528303
686520,0.5,0.9,0.48527015038852,0.2011107035383258
686736,0.9,0.9,0.2560088442091153,0.21968977033641
686952,0.5,0.5,0.4922114046251301,0.4252639479018695
687168,0.9,0.5,0.4951135610175241,0.4162185628569423
687384,0.5,0.9,0.5119056621036268,0.2052635135544681
687600,0.9,0.9,0.2370042859341795,0.2199270811468678
687816,0.5,0.5,0.4954532433488527,0.4142830402140821
688032,0.9,0.5,0.5011835412770056,0.4187342992407696
688248,0.5,0.9,0.4929019609407462,0.2205357618485017
688464,0.9,0.9,0.2382353847616418,0.206750798922416
688680,0.5,0.5,0.4904069578113117,0.4136878120753126
688896,0.9,0.5,0.4826475426994809,0.4234336246829409
689112,0.5,0.9,0.4985659836639148,0.2206277626608016
689328,0.9,0.9,0.2483577352764332,0.2151505660780608
689544,0.5,0.5,0.4968329623201295,0.4231415504663101
689760,0.9,0.5,0.5043223849244056,0.4182539657936297
689976,0.5,0.9,0.5083723020585204,0.2082374664301888
690192,0.9,0.9,0.2333630867436382,0.2102175302641777
690408,0.5,0.5,0.4976945517781162,0.4265614624922133
690624,0.9,0.5,0.5014997738872148,0.4178359516289832
690840,0.5,0.9,0.5023145682181651,0.1917590292936785
691056,0.9,0.9,0.2512605843186064,0.2176233537013424
691272,0.5,0.5,0.4858219769914557,0.4154526671830215
691488,0.9,0.5,0.4937918812785407,0.414718146151793
691704,0.5,0.9,0.5109720183865849,0.2187754692227328
691920,0.9,0.9,0.232079982998756,0.1980529792681821
692136,0.5,0.5,0.4870135546021328,0.4201321998825334
692352,0.9,0.5,0.4949143731454428,0.4125733716521296
692568,0.5,0.9,0.5198171210532145,0.20716590249263
692784,0.9,0.9,0.2402423364561759,0.2164659508105246
693000,0.5,0.5,0.4877081769866893,0.4112568679415648
693216,0.9,0.5,0.4927255458155338,0.4171596953147716
693432,0.5,0.9,0.508843524476095,0.2117010740963012
693648,0.9,0.9,0.2481249932458724,0.2115225255814494
693864,0.5,0.5,0.4952613696290766,0.4150434689149151
694080,0.9,0.5,0.5011729521166425,0.4239933487130322
694296,0.5,0.9,0.5036245036182693,0.2215221155539809
694512,0.9,0.9,0.2409463958158403,0.2075515355623491
694728,0.5,0.5,0.4948267313409198,0.4207050006912484
694944,0.9,0.5,0.500288380357319,0.4155987096474934
695160,0.5,0.9,0.4855179915115759,0.2169419996043411
695376,0.9,0.9,0.2536891491416252,0.2135764137312885
695592,0.5,0.5,0.4911683500564546,0.4136307780411217
695808,0.9,0.5,0.5055655753420247,0.4177507150522601
696024,0.5,0.9,0.4798196826591474,0.2101902002482286
696240,0.9,0.9,0.2455592070995444,0.2368798647609047
696456,0.5,0.5,0.4994759399335395,0.4103234073468749
696672,0.9,0.5,0.4914060787029256,0.4077783574691873
696888,0.5,0.9,0.497205063683219,0.2205357592130788
697104,0.9,0.9,0.2385634500029419,0.2078274312172597
697320,0.5,0.5,0.4914046683752061,0.4134793293309841
697536,0.9,0.5,0.5109251209071255,0.4163586283469923
697752,0.5,0.9,0.4973397486822036,0.2083823261302309
697968,0.9,0.9,0.2428061375637903,0.2141897883187383
698184,0.5,0.5,0.4985577519967452,0.4286729952581032
698400,0.9,0.5,0.495286112806768,0.4180804251089213
698616,0.5,0.9,0.4902717207272012,0.2253889403399284
698832,0.9,0.9,0.2473577500168777,0.2193365349705471
699048,0.5,0.5,0.4904647440359586,0.4234639215168721
699264,0.9,0.5,0.5020233572123808,0.4234249743965062
699480,0.5,0.9,0.4969388347543793,0.2229411440674307
699696,0.9,0.9,0.2459553286930976,0.2086203630468538
699912,0.5,0.5,0.5037538246628023,0.4135019205409984
700128,0.9,0.5,0.4932874294820006,0.418880766903297
700344,0.5,0.9,0.4895496909378951,0.2187265167326914
700560,0.9,0.9,0.2428718210052774,0.2194655421654175
700776,0.5,0.5,0.4915172838226673,0.4170819898263444
700992,0.9,0.5,0.4915947947513191,0.4089125382353297
701208,0.5,0.9,0.4981530335534994,0.2144260011439853
701424,0.9,0.9,0.2491072731676916,0.2175207643237439
701640,0.5,0.5,0.4960218258217022,0.4167561562247405
701856,0.9,0.5,0.4971087761823796,0.4243908439638148
702072,0.5,0.9,0.4992133441157761,0.2072420871242108
702288,0.9,0.9,0.238219799606865,0.1973453959661562
702504,0.5,0.5,0.4873089351217763,0.4258363630607525
702720,0.9,0.5,0.4885734815820177,0.4207473621923587
702936,0.5,0.9,0.5279723034889733,0.2191766464299299
703152,0.9,0.9,0.243751007948815,0.1975836183062158
703368,0.5,0.5,0.4907212190996163,0.4084679026358226
703584,0.9,0.5,0.4935107349167862,0.4181543924075845
703800,0.5,0.9,0.4914245923892841,0.1988608378202316
704016,0.9,0.9,0.2426732291691026,0.2155753670634146
704232,0.5,0.5,0.4918601571451827,0.4136617102733496
704448,0.9,0.5,0.4962571348261019,0.4265145209492875
704664,0.5,0.9,0.4855136557653942,0.2269118409398707
704880,0.9,0.9,0.236695609305374,0.2084344813271099
705096,0.5,0.5,0.5024821562822739,0.4244683197974332
705312,0.9,0.5,0.4939546162325676,0.4080142889987494
705528,0.5,0.9,0.4924108724034919,0.2121687681383985
705744,0.9,0.9,0.2370668584460887,0.2206849117118432
705960,0.5,0.5,0.4971796608986938,0.4115320278313797
706176,0.9,0.5,0.4963891037369285,0.4066628054647795
706392,0.5,0.9,0.50298033329055,0.2181249372998288
706608,0.9,0.9,0.2275671169711276,0.2158093606470418
706824,0.5,0.5,0.4902978364708608,0.4147386487637197
707040,0.9,0.5,0.5053341429912561,0.4267819146077344
707256,0.5,0.9,0.4931605113243859,0.2243907203304695
707472,0.9,0.9,0.2478689919214046,0.2087801021915397
707688,0.5,0.5,0.5001183798701812,0.406366511556853
707904,0.9,0.5,0.499576495429706,0.4195009415443035
708120,0.5,0.9,0.4946589677010458,0.2115872848654139
708336,0.9,0.9,0.2505722518788782,0.2227725290534386
708552,0.5,0.5,0.4911285125542833,0.409578042184118
708768,0.9,0.5,0.4911585935681307,0.4210170511319023
708984,0.5,0.9,0.4972772205245255,0.2153758294106804
709200,0.9,0.9,0.2306135186411819,0.1961584720461164
709416,0.5,0.5,0.4970698514709813,0.4162641805071929
709632,0.9,0.5,0.500841158709259,0.4153627749167919
709848,0.5,0.9,0.4973832524754003,0.230579684491017
710064,0.9,0.9,0.238728417703904,0.2037957993208628
710280,0.5,0.5,0.4779627596684301,0.4161576906350215
710496,0.9,0.5,0.4948938358322106,0.4250543688171994
710712,0.5,0.9,0.4920307265552491,0.2190104542597284
710928,0.9,0.9,0.2333813081101933,0.2260550220447703
711144,0.5,0.5,0.4870055238043825,0.4210395644076418
711360,0.9,0.5,0.4983731594452038,0.4218134146252362
711576,0.5,0.9,0.4834615169530876,0.2288186051964901
711792,0.9,0.9,0.2401803581305455,0.2220290165303076
712008,0.5,0.5,0.505269923419877,0.4119560231523577
712224,0.9,0.5,0.4845316326696841,0.4211713865542764
712440,0.5,0.9,0.5020721494091412,0.2185662611040258
712656,0.9,0.9,0.2525452211266813,0.2204281874790855
712872,0.5,0.5,0.4949546193305659,0.4153010180308218
713088,0.9,0.5,0.4933174123966908,0.4101796038048188
713304,0.5,0.9,0.5000344352067608,0.2254107861520251
713520,0.9,0.9,0.2512228442287603,0.2090088026108485
713736,0.5,0.5,0.4842534224853612,0.4139658662543355
713952,0.9,0.5,0.4911101721687937,0.4060353884121535
714168,0.5,0.9,0.4892436450334302,0.2085768765230076
714384,0.9,0.9,0.2241614178362358,0.2084280807568207
714600,0.5,0.5,0.4925091187372449,0.4114059183854048
714816,0.9,0.5,0.5009715968256863,0.421994395341001
715032,0.5,0.9,0.5017980263959552,0.2211597757663676
715248,0.9,0.9,0.2364816003725475,0.2006780034669463
715464,0.5,0.5,0.4902686624225246,0.4188997195549346
715680,0.9,0.5,0.4967026396278594,0.4191164619315308
715896,0.5,0.9,0.487805050549451,0.2080310370157299
716112,0.9,0.9,0.2470861418240499,0.1969325154808561
716328,0.5,0.5,0.501278211064674,0.4225816357594861
716544,0.9,0.5,0.519440302192746,0.4143737812284385
716760,0.5,0.9,0.481489621858386,0.2170060310578403
716976,0.9,0.9,0.244540078071662,0.2084222314421721
717192,0.5,0.5,0.5011102200179152,0.4132398410514537
717408,0.9,0.5,0.4868653971685118,0.4148695444094111
717624,0.5,0.9,0.4922837067467989,0.2107812050292251
717840,0.9,0.9,0.2448049285464612,0.2323282438737184
718056,0.5,0.5,0.4947197063248613,0.4208532205961458
718272,0.9,0.5,0.4927801514158783,0.4057030104221277
718488,0.5,0.9,0.4964185887867997,0.2104975103978144
718704,0.9,0.9,0.2506197996400408,0.2187584642672071
718920,0.5,0.5,0.4977762673999446,0.4183338770532924
719136,0.9,0.5,0.4896859284998631,0.4170651310471928
719352,0.5,0.9,0.4979727195329416,0.2104592277134536
719568,0.9,0.9,0.2366461077433053,0.2119448265356821
719784,0.5,0.5,0.5020985779719492,0.4177971108968411
720000,0.9,0.5,0.5014825043885766,0.4205957382060428
720216,0.5,0.9,0.4887784133689701,0.2172799183588542
720432,0.9,0.9,0.2429830062241953,0.2162592098753402
720648,0.5,0.5,0.4977816083243444,0.4100853906385401
720864,0.9,0.5,0.4989367137922194,0.4084410054623333
721080,0.5,0.9,0.4830704930130657,0.2204392832493016
721296,0.9,0.9,0.2362917825803244,0.2153746060580587
721512,0.5,0.5,0.4943779807277967,0.4104166642053607
721728,0.9,0.5,0.4891685441681542,0.4337300690752442
721944,0.5,0.9,0.4931943885049462,0.2199829430838013
722160,0.9,0.9,0.2392542357406469,0.2127456344440495
722376,0.5,0.5,0.513457725672098,0.4141876743424583
722592,0.9,0.5,0.4997147035355463,0.4213359120586494
722808,0.5,0.9,0.4680231877211728,0.2314878534241923
723024,0.9,0.9,0.2487018250950114,0.2086922896510764
723240,0.5,0.5,0.501283258949364,0.4128891674194691
723456,0.9,0.5,0.4917776683393942,0.4110569182196017
723672,0.5,0.9,0.4938967361080719,0.2103969783252127
723888,0.9,0.9,0.2453838778645762,0.2105143707113456
724104,0.5,0.5,0.4892813422232835,0.4141001571012591
724320,0.9,0.5,0.5016801848350094,0.4263848788823645
724536,0.5,0.9,0.482034647657352,0.2051135657045442
724752,0.9,0.9,0.2342935790864163,0.218556119332001
724968,0.5,0.5,0.5010911011593359,0.4197739407650542
725184,0.9,0.5,0.4913317680179402,0.410223943459515
725400,0.5,0.9,0.5072400325468138,0.1994633925835339
725616,0.9,0.9,0.2425678357761294,0.212067812968541
725832,0.5,0.5,0.5024167574802166,0.4235654119870772
726048,0.9,0.5,0.502105223738743,0.4041453968200953
726264,0.5,0.9,0.4974274547526096,0.2130957420042957
726480,0.9,0.9,0.2336530087466231,0.2163269701397114
726696,0.5,0.5,0.4936222235713612,0.4113733631061225
726912,0.9,0.5,0.4918716057262889,0.4164116669418428
727128,0.5,0.9,0.5063809891260665,0.221026329633921
727344,0.9,0.9,0.2467925173787066,0.2121908808279842
727560,0.5,0.5,0.5016530119684159,0.4247273441179863
727776,0.9,0.5,0.5051093985388992,0.4097568210315297
727992,0.5,0.9,0.4997690251540516,0.2178181921891609
728208,0.9,0.9,0.2379111188168271,0.2040604906063788
728424,0.5,0.5,0.4912481767607382,0.418802153014626
728640,0.9,0.5,0.494694657669647,0.411437226911851
728856,0.5,0.9,0.4939764870696318,0.2111975523766217
729072,0.9,0.9,0.2501653891231459,0.2218558073970909
729288,0.5,0.5,0.4868424910699725,0.4132129266263392
729504,0.9,0.5,0.4889215261211739,0.4153657454401421
729720,0.5,0.9,0.5009802760812292,0.2061920822779027
729936,0.9,0.9,0.2347730248161184,0.21031725023561
730152,0.5,0.5,0.4959671491914694,0.4071031673261143
730368,0.9,0.5,0.5068841979920183,0.3990477681762144
730584,0.5,0.9,0.4941138620175859,0.2077814153304455
730800,0.9,0.9,0.237942167578339,0.1914725347663355
731016,0.5,0.5,0.5036743788733019,0.4151947238621467
731232,0.9,0.5,0.4876438458344641,0.4173691133835578
731448,0.5,0.9,0.4980571286943576,0.2025266587038862
731664,0.9,0.9,0.2341193620359997,0.2011746377125878
731880,0.5,0.5,0.5078200735300719,0.4103483712664547
732096,0.9,0.5,0.4948592347444975,0.4118506376626757
732312,0.5,0.9,0.5044593877841238,0.2231146723232968
732528,0.9,0.9,0.237804456131006,0.2139772576818391
732744,0.5,0.5,0.495188491709929,0.4126611414636458
732960,0.9,0.5,0.5042168535503088,0.4124709809597778
733176,0.5,0.9,0.490797142524602,0.2189887067495917
733392,0.9,0.9,0.2452080812662825,0.2223337870417562
733608,0.5,0.5,0.5057337516063999,0.4061880125072216
733824,0.9,0.5,0.5015488176824552,0.4168180437468741
734040,0.5,0.9,0.5138318967269427,0.2099749219231859
734256,0.9,0.9,0.2315460897597299,0.1964920753822617
734472,0.5,0.5,0.503238694331985,0.4082609190260723
734688,0.9,0.5,0.5155520092108367,0.4125093527459397
734904,0.5,0.9,0.488448782838209,0.2270868604303029
735120,0.9,0.9,0.2485843636047994,0.2174976401735124
735336,0.5,0.5,0.4977279100849174,0.4211522535939414
735552,0.9,0.5,0.4944443227039222,0.4241684450602969
735768,0.5,0.9,0.4994314588831543,0.2233288093197983
735984,0.9,0.9,0.2416668316226135,0.2273820619494908
736200,0.5,0.5,0.4902834296221292,0.4098426699715092
736416,0.9,0.5,0.4924430505228709,0.4241737336083213
736632,0.5,0.9,0.4750701933036215,0.2173433229807574
736848,0.9,0.9,0.2415853978138477,0.2157010425594333
737064,0.5,0.5,0.5074507032478154,0.4137765988704978
737280,0.9,0.5,0.5042031090862152,0.4315559904859655
737496,0.5,0.9,0.4964156602698932,0.2043833792661886
737712,0.9,0.9,0.2451978895291428,0.2309754274092094
737928,0.5,0.5,0.4893583297332708,0.4176794080764374
738144,0.9,0.5,0.4883604706534021,0.4247600534324851
738360,0.5,0.9,0.4913425554222755,0.2239262883610547
738576,0.9,0.9,0.2428545726604584,0.2146934888561897
738792,0.5,0.5,0.4987946392833343,0.4093617981718186
739008,0.9,0.5,0.5019815879960364,0.4098854045265613
739224,0.5,0.9,0.5208877244023512,0.2092959564317334
739440,0.9,0.9,0.2480029226411475,0.2233060099220106
739656,0.5,0.5,0.4940371860581788,0.4253738834325436
739872,0.9,0.5,0.4948310687599981,0.4189852030321854
740088,0.5,0.9,0.4937630889577646,0.1951777537819113
740304,0.9,0.9,0.2462090981156839,0.2048036723424627
740520,0.5,0.5,0.4890883830941803,0.415953758333054
740736,0.9,0.5,0.4982839926229789,0.4106106633144133
740952,0.5,0.9,0.5042846904184544,0.2218878010364484
741168,0.9,0.9,0.2454205676260164,0.2255775084283257
741384,0.5,0.5,0.4899439566073478,0.4251137568462614
741600,0.9,0.5,0.48941252663061,0.4170516261331379
741816,0.5,0.9,0.4965645606517331,0.2161551103507266
742032,0.9,0.9,0.2326161996367438,0.21674238880534
742248,0.5,0.5,0.4920611636403131,0.4129601509915819
742464,0.9,0.5,0.5078729399699056,0.4295278839580363
742680,0.5,0.9,0.4784413803842037,0.2129125398723773
742896,0.9,0.9,0.2458743902299298,0.2087613100998391
743112,0.5,0.5,0.4945045071086719,0.4186810142130795
743328,0.9,0.5,0.4945292769498763,0.416410653575931
743544,0.5,0.9,0.4959294229830955,0.2114152728901475
743760,0.9,0.9,0.2411164887074761,0.2151537011245011
743976,0.5,0.5,0.4830209979855157,0.4127382908393588
744192,0.9,0.5,0.4903914155037572,0.4193266621124447
744408,0.5,0.9,0.4812228410666098,0.2115887463816627
744624,0.9,0.9,0.2446805231002604,0.2219822759743138
744840,0.5,0.5,0.4992557562220199,0.420233313093983
745056,0.9,0.5,0.4962502008087386,0.4196838548209748
745272,0.5,0.9,0.4982267316198833,0.2096195913299668
745488,0.9,0.9,0.2442070075901571,0.2240730621707878
745704,0.5,0.5,0.4834268185242834,0.4221889716613792
745920,0.9,0.5,0.4914776723397903,0.4113599811015664
746136,0.5,0.9,0.4882409420167042,0.2112694175647431
746352,0.9,0.9,0.2382545405993089,0.2143289543834352
746568,0.5,0.5,0.4940066869296513,0.4222785354510086
746784,0.9,0.5,0.4916654596482025,0.42352021113683
747000,0.5,0.9,0.5005046034646566,0.2076473234517556
747216,0.9,0.9,0.2440300775839388,0.207896164761179
747432,0.5,0.5,0.4931950774390832,0.4084650711697975
747648,0.9,0.5,0.4953795895531792,0.4163675126200168
747864,0.5,0.9,0.4964759303680913,0.213215679635771
748080,0.9,0.9,0.2425991038698113,0.202017225195501
748296,0.5,0.5,0.4967005056011599,0.428199056889284
748512,0.9,0.5,0.4964895315610028,0.4196817668676813
748728,0.5,0.9,0.4930387641408282,0.1989494064682687
748944,0.9,0.9,0.2368221344671744,0.203125592007731
749160,0.5,0.5,0.5072354733545579,0.4167984369666766
749376,0.9,0.5,0.4955038308581934,0.4102937767213951
749592,0.5,0.9,0.5040709636108269,0.2127970994846788
749808,0.9,0.9,0.2407866954118375,0.210716004933066
750024,0.5,0.5,0.5097909165407684,0.4161720031065621
750240,0.9,0.5,0.5084225001495831,0.4197824401099042
750456,0.5,0.9,0.4773437872294249,0.203009868571811
750672,0.9,0.9,0.237721467616077,0.2123146593195188
750888,0.5,0.5,0.5006307016132202,0.4191079168889212
751104,0.9,0.5,0.4939451254120656,0.4240515213822369
751320,0.5,0.9,0.4912766664307161,0.2049856992264731
751536,0.9,0.9,0.2337694960141666,0.1988537987638216
751752,0.5,0.5,0.495185149582611,0.417423804950624
751968,0.9,0.5,0.4964913778528168,0.4189054404856531
752184,0.5,0.9,0.5170192029535507,0.2059560927361881
752400,0.9,0.9,0.2269900319482111,0.2042403965351071
752616,0.5,0.5,0.4903431084843104,0.4208557318321172
752832,0.9,0.5,0.502333541997312,0.4246757826465828
753048,0.5,0.9,0.5002843210706187,0.1953004969904135
753264,0.9,0.9,0.2521903148047092,0.2081268094825238
753480,0.5,0.5,0.4932356034724149,0.4059280088565941
753696,0.9,0.5,0.4926956559693514,0.4133627666780794
753912,0.5,0.9,0.4842494466859143,0.2154110373756563
754128,0.9,0.9,0.236384282233784,0.2080979722390893
754344,0.5,0.5,0.4942435820511024,0.4204904908735867
754560,0.9,0.5,0.4916903046880388,0.412292894678534
754776,0.5,0.9,0.5031483522783354,0.2154371014160765
754992,0.9,0.9,0.2532577214298858,0.2173609493596858
755208,0.5,0.5,0.5010617550538924,0.4268395162458458
755424,0.9,0.5,0.4977018590315826,0.4191679465826546
755640,0.5,0.9,0.5100544554486881,0.1969555166411243
755856,0.9,0.9,0.2367196101318019,0.2176208395572942
756072,0.5,0.5,0.500209525462585,0.407182211674478
756288,0.9,0.5,0.5008142915462706,0.4196773099916981
756504,0.5,0.9,0.4917239293937219,0.207883789756906
756720,0.9,0.9,0.2416589932161231,0.2115712712047418
756936,0.5,0.5,0.4915023038550152,0.4301385249392955
757152,0.9,0.5,0.5033156479043757,0.403336506935456
757368,0.5,0.9,0.500958560597001,0.2218523447818917
757584,0.9,0.9,0.2416534574949029,0.2098051916838774
757800,0.5,0.5,0.4909266073288369,0.4136426720265875
758016,0.9,0.5,0.4907997796763812,0.4149084740368286
758232,0.5,0.9,0.5085834759303821,0.2251656489186452
758448,0.9,0.9,0.2445788231929574,0.2146639223201217
758664,0.5,0.5,0.5035119119385499,0.4052520320138377
758880,0.9,0.5,0.4983433906888718,0.4142828585121489
759096,0.5,0.9,0.4977097887055568,0.1973173132588428
759312,0.9,0.9,0.2463047911204081,0.2190028905093888
759528,0.5,0.5,0.4812764945784766,0.4167901010371484
759744,0.9,0.5,0.4939388985025381,0.4140094934035088
759960,0.5,0.9,0.4875534710981377,0.2161240694206258
760176,0.9,0.9,0.2444499807568155,0.215781515288322
760392,0.5,0.5,0.4795510548823207,0.416221035704342
760608,0.9,0.5,0.4933836073209832,0.4069937420616926
760824,0.5,0.9,0.4846153295624249,0.2142095579693157
761040,0.9,0.9,0.2438573917883108,0.2149709709577317
761256,0.5,0.5,0.4874705425342994,0.4199445426810824
761472,0.9,0.5,0.4943857216647276,0.415830798471291
761688,0.5,0.9,0.4903179945855103,0.2092411750408236
761904,0.9,0.9,0.244128504582816,0.2208755197501246
762120,0.5,0.5,0.4838033873261731,0.410421339080564
762336,0.9,0.5,0.4918247205631798,0.4139350306943097
762552,0.5,0.9,0.4946837683040663,0.1983680330705076
762768,0.9,0.9,0.2409881706600588,0.1979978567435069
762984,0.5,0.5,0.4910508936511838,0.4134005415459013
763200,0.9,0.5,0.4887685472375127,0.4211459859693655
763416,0.5,0.9,0.4884322922457781,0.2022689752994245
763632,0.9,0.9,0.2419408656441324,0.2230522942020756
763848,0.5,0.5,0.5052018489899296,0.419812713077747
764064,0.9,0.5,0.4946754929011092,0.415564642797167
764280,0.5,0.9,0.4919295632559894,0.2199334913772919
764496,0.9,0.9,0.2382017480618511,0.2171440928930958
764712,0.5,0.5,0.4840810041830224,0.4015504114155713
764928,0.9,0.5,0.4966519610348955,0.4111766197474071
765144,0.5,0.9,0.5075588035615606,0.2125939907130192
765360,0.9,0.9,0.2278520527389399,0.1843365054799998
