,useQuartiles,operatingError,reportingError
198360,False,0.1794322244823425,0.1628734575202963
198468,True,0.1582897286539756,0.3133836159539011
198576,False,0.179155693113913,0.1545558790564862
198684,True,0.1609720764485719,0.3524979122877024
198792,False,0.1720772866386178,0.1642910734492136
198900,True,0.1587009166662535,0.336029028070119
199008,False,0.1733235404021325,0.1612169308147622
199116,True,0.1670693072073182,0.351825185840292
199224,False,0.1775047347910663,0.1575020854450184
199332,True,0.1688795597371897,0.3106734785264038
199440,False,0.170414226350049,0.1659207566244636
199548,True,0.1615936415040764,0.3349851437212416
199656,False,0.1727770385323835,0.1621662905021965
199764,True,0.1557442418937663,0.3293826280554792
199872,False,0.173940082924123,0.1600269817467903
199980,True,0.1622242518476432,0.3136145800072227
200088,False,0.1763332196278818,0.16947029685301
200196,True,0.1658385093759268,0.3607024501570013
200304,False,0.1803841449721682,0.1625688707828113
200412,True,0.166828883063252,0.3432649767982398
200520,False,0.1802862668748598,0.164270398828498
200628,True,0.1631552059939584,0.3255519265579022
200736,False,0.1752781102656403,0.1584034901162064
200844,True,0.1695140587456775,0.3659678379344694
200952,False,0.1702891503262432,0.1538517482450887
201060,True,0.1629526270371989,0.3787813661875339
201168,False,0.1731417402095202,0.155621015376316
201276,True,0.1673888575167886,0.3306355779941725
201384,False,0.1776061287714034,0.1782453771477012
201492,True,0.1707816370506246,0.3612198310236174
201600,False,0.1793421615665301,0.1509488705705621
201708,True,0.1635098035275664,0.3614359643030817
201816,False,0.1773887998991068,0.1544571990312727
201924,True,0.1611195484476751,0.3170087365190301
202032,False,0.1730347653938508,0.1606773386784451
202140,True,0.1612827512686254,0.373749527263182
202248,False,0.1706457069108122,0.1595045396318785
202356,True,0.1548543049370502,0.3320728455204777
202464,False,0.1859859381651316,0.1579585029565213
202572,True,0.16483125698763,0.3854484639337686
202680,False,0.1787907383792623,0.161263691810187
202788,True,0.1699239056159332,0.3263082513591328
202896,False,0.1727970030140718,0.1562029326751868
203004,True,0.1668935821786737,0.3695333719964639
203112,False,0.1712880617158382,0.1501122593915412
203220,True,0.1614598421065436,0.3555250547933667
203328,False,0.1776378570101679,0.1572210526304592
203436,True,0.1530726282445018,0.3064852632517907
203544,False,0.1668599805976804,0.1585614943458602
203652,True,0.1730748747505429,0.3388983726367851
203760,False,0.1790708531245415,0.1604763874542057
203868,True,0.1637165039970354,0.3310366519155163
203976,False,0.1893149428232671,0.1552431871341709
204084,True,0.1583619021086573,0.3899291820631656
204192,False,0.1786923351980902,0.1665987468429778
204300,True,0.1548961243273156,0.4740323834930804
204408,False,0.1870983423603286,0.173287074214414
204516,True,0.1553444623765736,0.3171443810056015
204624,False,0.1591340109704163,0.1451852805678886
204732,True,0.1669324575133481,0.3601090645830241
204840,False,0.1793182168333,0.1648527067363176
204948,True,0.1565258235983411,0.3354122922462299
205056,False,0.1708711966095504,0.1580461354125503
205164,True,0.157327004352085,0.3412387799423668
205272,False,0.1759517853539826,0.1576446350241531
205380,True,0.1634097481680891,0.31878168086511
205488,False,0.1674272794856725,0.1446578454203551
205596,True,0.1586852697697624,0.2981944694214639
205704,False,0.1653722906869022,0.1542206851858033
205812,True,0.165200587669701,0.3703564186551649
205920,False,0.1763478573422933,0.1642596497962661
206028,True,0.1576556428426449,0.3236566595899965
206136,False,0.1711280530733862,0.1619399369955728
206244,True,0.1601387096961325,0.3599026135395559
206352,False,0.1722397514703431,0.1576991841523062
206460,True,0.1526742038213135,0.3451034681538871
206568,False,0.1810875995543374,0.1734524938738912
206676,True,0.1589904434074797,0.3512236118783221
206784,False,0.1788865586765134,0.1580710988977473
206892,True,0.167089807892236,0.371518322469658
207000,False,0.1752041668659913,0.1557399159058353
207108,True,0.1650563160758177,0.4113998771778116
207216,False,0.1707304082735206,0.1610127275049798
207324,True,0.1625821871208686,0.3879863909050723
207432,False,0.1776729921247167,0.1613306393692936
207540,True,0.1496522202192676,0.3809339575407298
207648,False,0.1819324438605422,0.1555865678347168
207756,True,0.1585521904243475,0.4029044845231855
207864,False,0.1754785941465557,0.1583337322852681
207972,True,0.180141795491912,0.3181183283669334
208080,False,0.174687870584234,0.1512719182207198
208188,True,0.1586187353200522,0.3731446368007974
208296,False,0.1641613331765317,0.1590946528704996
208404,True,0.1602083150380743,0.3719152936152068
208512,False,0.1717902229643987,0.1588451459823932
208620,True,0.1612588483036988,0.3293827851648846
208728,False,0.1816534404903337,0.1645882159494864
208836,True,0.1591265877106458,0.3179374339436089
208944,False,0.1681309444961941,0.1488355671592426
209052,True,0.1623203689953336,0.3312089976660917
209160,False,0.1657135233468651,0.1544541934896603
209268,True,0.1520730522676481,0.3725147298252513
209376,False,0.1622445338160621,0.149891693783958
209484,True,0.1658958132744924,0.3037427266082794
209592,False,0.1662967843402634,0.1615337399704263
209700,True,0.1648605411347646,0.3771147681523524
209808,False,0.1756233037738136,0.1561856035031754
209916,True,0.1661406706583889,0.3681724687217613
210024,False,0.1781489039909893,0.160619310106969
210132,True,0.1577630911376314,0.3391304744493623
210240,False,0.1815875323437336,0.1571459882476932
210348,True,0.1591774960589223,0.3926804316550182
210456,False,0.1785940160105272,0.1635794516073437
210564,True,0.159104321432124,0.3406125065733647
210672,False,0.1754270171061737,0.167837698778384
210780,True,0.1620850563949412,0.3689700252345883
210888,False,0.1758305625610824,0.1593749187829463
210996,True,0.1675441720718549,0.3859383040658783
211104,False,0.1681896417280397,0.1639180844685492
211212,True,0.1575467149517935,0.3339991065080822
211320,False,0.1721947472825099,0.1640826774456357
211428,True,0.1527386162981007,0.3209830147810277
211536,False,0.1701265517564732,0.1591250004709951
211644,True,0.1618526853231954,0.4352942362318008
211752,False,0.174238157180552,0.1608216386377025
211860,True,0.1546771693972632,0.3317713899571417
211968,False,0.1669410074124392,0.1397375317868072
212076,True,0.1649575982397509,0.3982317454452469
212184,False,0.1846879067757324,0.1619133018752664
212292,True,0.1623048456329142,0.2865233929359075
212400,False,0.1739788792871389,0.1650097694643836
212508,True,0.173510942376983,0.3000459451208289
212616,False,0.1753957591289977,0.1626725973292827
212724,True,0.1609969311212584,0.3050232177567544
212832,False,0.1721154835101858,0.1602079111800485
212940,True,0.166308901312629,0.3209063529089734
213048,False,0.1776757441021463,0.155113187345817
213156,True,0.1642748395132112,0.3580297268860529
213264,False,0.1742396435622359,0.1584353944172435
213372,True,0.1636647102435543,0.414480085298555
213480,False,0.1768846837860243,0.1620227126927733
213588,True,0.1624099621738909,0.3547811678457607
213696,False,0.1697051196584006,0.1451949523026618
213804,True,0.1575990544493496,0.3899022049630749
213912,False,0.1733228903868441,0.1569869098466637
214020,True,0.1700659955475601,0.3927529766099046
214128,False,0.1708613418534518,0.1551058883548241
214236,True,0.1639348783562472,0.3405236086905032
214344,False,0.1706678645845853,0.1607834460568678
214452,True,0.1573225766732252,0.3196951177979471
214560,False,0.1726741368582233,0.1621053188650006
214668,True,0.1585014582375844,0.3050088387154974
214776,False,0.1784062741747877,0.1526900361052907
214884,True,0.1684538456210236,0.4051136515002385
214992,False,0.1783509958078209,0.1746070597646943
215100,True,0.1626156614860803,0.3256881842877835
215208,False,0.1795717493280835,0.1590427660953599
215316,True,0.1681358187571643,0.3459124017328271
215424,False,0.1676579455828956,0.1585073625912083
215532,True,0.166236258326226,0.3204009040109368
215640,False,0.1819169465957307,0.1657498694126872
215748,True,0.1567014561292483,0.3622691070954325
215856,False,0.1748275333900779,0.161317015388253
215964,True,0.1684179038045421,0.369534055478282
