,numVehicles,operatingError,reportingError
396648,200,0.1597341223497552,0.1585281455295149
396864,300,0.1563649618542785,0.1623930875915498
397080,200,0.1657928299979849,0.1556069829325892
397296,300,0.160125456695862,0.1542445068977167
397512,200,0.174481975864113,0.147876237552088
397728,300,0.1687591691685265,0.1670327373697807
397944,200,0.1708175301585489,0.162798680061441
398160,300,0.1618496291038425,0.1645577594827373
398376,200,0.1642366305909625,0.1611427038984358
398592,300,0.1591312169059555,0.1557189365216299
398808,200,0.1683190078369011,0.1643795723789584
399024,300,0.1671297339194782,0.1606376039986483
399240,200,0.1654807446892064,0.1551719506629555
399456,300,0.1583258489749879,0.1593975380458464
399672,200,0.1792253295470957,0.1592314583677646
399888,300,0.1618288782127916,0.1615607073576273
400104,200,0.1644808606379404,0.1584058361762129
400320,300,0.1584635486171802,0.1582335784915587
400536,200,0.1686580709635328,0.163433681561852
400752,300,0.1537545395371053,0.1600122819841803
400968,200,0.1674571175399234,0.1552501320313192
401184,300,0.166631098841277,0.1553401339951979
401400,200,0.1687773422683537,0.1715296033792553
401616,300,0.1592252995525217,0.1585483912131983
401832,200,0.1675115027031184,0.1518145038108823
402048,300,0.1556319649426613,0.1571695225048891
402264,200,0.1757527985031512,0.1613388358117617
402480,300,0.162680896945204,0.1588784409313433
402696,200,0.1731273699748251,0.1599419822868128
402912,300,0.1621983745225651,0.1652766319813608
403128,200,0.1709076934327857,0.1629991021127252
403344,300,0.1610565074782011,0.1578766901092404
403560,200,0.174372683586205,0.1622537838202763
403776,300,0.1629359880311524,0.1565735686532779
403992,200,0.1658695230436745,0.1569826894821658
404208,300,0.1513021769564891,0.1576800150325648
404424,200,0.1695232654537882,0.1655851363589117
404640,300,0.1620070941226389,0.1529173854804421
404856,200,0.1708077963459681,0.1646530240571561
405072,300,0.1586223141580064,0.1603054438140226
405288,200,0.1696697981064255,0.165748836498754
405504,300,0.1664549737531795,0.1648443278089075
405720,200,0.1703868600578485,0.1601227504425501
405936,300,0.1587240641629071,0.1623367253330972
406152,200,0.1670943215688211,0.1599938076280084
406368,300,0.1621568294193459,0.1626251672778294
406584,200,0.1701768294069652,0.1663751672844368
406800,300,0.1624329449794666,0.164256600404521
407016,200,0.162581933441213,0.1621144695597921
407232,300,0.1607661911899718,0.1602099155667928
407448,200,0.1679713195652407,0.1611193735848428
407664,300,0.1523213150243032,0.1572116586200547
407880,200,0.1649929107202588,0.1585539191671482
408096,300,0.1612549564392833,0.1651287081814796
408312,200,0.1715076653609887,0.1654362803170415
408528,300,0.1643677123345792,0.1611585822479693
408744,200,0.164542481969032,0.1603700935552338
408960,300,0.1611647062118252,0.1579396977889132
409176,200,0.1607837781197603,0.166051396642986
409392,300,0.1602501675422657,0.1531388796243873
409608,200,0.1675404686609495,0.1561225479069251
409824,300,0.1617034384284394,0.1590034480645236
410040,200,0.1616837976139767,0.1557953033341113
410256,300,0.1623608068452663,0.1615528098262583
410472,200,0.1735519553650318,0.1579026382914282
410688,300,0.1600032054756327,0.1644042758217853
410904,200,0.1680227946546012,0.1615893594069966
411120,300,0.1608964652444605,0.1539677042032119
411336,200,0.1683739649158802,0.1640912980535376
411552,300,0.1626685907066951,0.165823554813341
411768,200,0.1712887510951896,0.1595298532639184
411984,300,0.1664672646532014,0.158690223200136
412200,200,0.1665095551095164,0.1585648476770094
412416,300,0.1525957804640468,0.1540358666031974
412632,200,0.1707158538968196,0.1625300157827297
412848,300,0.1627891416008435,0.1589435895988424
413064,200,0.1642780041885378,0.1566450816646613
413280,300,0.1659731126548288,0.1714673340622984
413496,200,0.1694523670983564,0.164757509151842
413712,300,0.150968503991728,0.15078939554362
413928,200,0.16653945122027,0.1587171898353735
414144,300,0.1637287826731054,0.1656417035317887
414360,200,0.1680397724311112,0.1593946516898784
414576,300,0.1532271546872805,0.1555653335145527
414792,200,0.1689828196662511,0.1591360262384479
415008,300,0.164441877876409,0.1636943715867605
415224,200,0.1735103654208653,0.1649700224286267
415440,300,0.1514938555047043,0.1553874688766868
415656,200,0.1674275306101628,0.1533563262968852
415872,300,0.1544603100682224,0.1525133315548413
416088,200,0.1736577201792731,0.1649179883775381
416304,300,0.1604809561033719,0.1567095209909812
416520,200,0.1688351489836103,0.1665190459464201
416736,300,0.163605086986307,0.1641064744668387
416952,200,0.165886553517766,0.1605920861866294
417168,300,0.1552996977219401,0.1576626678013492
417384,200,0.1687005201319876,0.1640861508850247
417600,300,0.1596122672249769,0.1583901358049687
417816,200,0.1748078852402345,0.1727174429294326
418032,300,0.1609743626961015,0.1502385832685677
418248,200,0.1621094312838625,0.1518880135933372
418464,300,0.1555769260419224,0.1605044651548116
418680,200,0.1641810511979028,0.152566392794622
418896,300,0.1608554717696765,0.1705805271662991
419112,200,0.1654245246746012,0.1656861058475817
419328,300,0.1500626704709464,0.1572104423846604
419544,200,0.169695658747881,0.1669906223858775
419760,300,0.1602753227099949,0.1686283653053011
419976,200,0.170654357681165,0.1652866025015288
420192,300,0.1611928903645364,0.1628879619885354
420408,200,0.1662537217557123,0.1565065967529199
420624,300,0.1581906543530896,0.1582504956388629
420840,200,0.1647321022780718,0.1639800235756232
421056,300,0.1623053413281079,0.1650294591137023
421272,200,0.1667693672961794,0.1638288420971717
421488,300,0.1508478165101262,0.1645514788285371
421704,200,0.1632362178761501,0.1544424063514668
421920,300,0.1613476306636354,0.1635706849815987
422136,200,0.1672018096716356,0.1559341382036804
422352,300,0.1521008372577792,0.1615727994155357
422568,200,0.1678762388475679,0.1560598099292501
422784,300,0.1607352348617266,0.1552197976202397
423000,200,0.1732356619593506,0.1552145214799057
423216,300,0.1574012704068605,0.1604796822565687
423432,200,0.1688084210444764,0.1623192335442571
423648,300,0.1528383122106268,0.1577801438386714
423864,200,0.1683452942961416,0.1583101283786387
424080,300,0.1613076150046788,0.157112924087271
424296,200,0.175170327719056,0.1617641250146366
424512,300,0.161850345168892,0.1591854897440582
424728,200,0.1662354620839424,0.160255455185322
424944,300,0.1576112830043664,0.1544081921048209
425160,200,0.1717009490599014,0.1634219859036819
425376,300,0.1573307782646817,0.156520810689619
425592,200,0.168018827544016,0.1511690446239219
425808,300,0.1622003297237888,0.1585504668640087
426024,200,0.1786464428232233,0.1673783819926974
426240,300,0.1642669665273565,0.1605666081425134
426456,200,0.1670458495003177,0.152415859651974
426672,300,0.1571835692615686,0.1625200635868997
426888,200,0.1725972556319032,0.1649651328451158
427104,300,0.1525310860418086,0.1554809122657232
427320,200,0.1678987439012207,0.1679770684541024
427536,300,0.157767973300495,0.1620637309088129
427752,200,0.1672271984114811,0.1617968966589213
427968,300,0.1616452164257935,0.1600959294926037
428184,200,0.1675228292335105,0.1613387896884998
428400,300,0.1576111571178612,0.1606279471774508
428616,200,0.1749372744541418,0.1646173210164297
428832,300,0.1591153892539061,0.1611213716038224
429048,200,0.1724313834344726,0.1600292574132082
429264,300,0.1577655866628106,0.1620746557967154
429480,200,0.1633969780315805,0.1602831795776728
429696,300,0.1561641823558878,0.1612053747491966
429912,200,0.174267347631471,0.1547544974245498
430128,300,0.1620415547489158,0.1641270892863084
430344,200,0.1703739711177589,0.1548470551391803
430560,300,0.1601411688691547,0.1551773305280395
430776,200,0.17314519679366,0.1680849752843541
430992,300,0.1605763171366331,0.1627708875550883
431208,200,0.1771563418989336,0.1673239842147208
431424,300,0.165562560326467,0.1627002406763313
431640,200,0.164319722021683,0.1515353571685593
431856,300,0.1611650092526333,0.1547317332735971
